x,y,theta,left_voltage,right_voltage,left_velo,right_velo,left_accel,right_accel,left_eff,right_eff,dt
123.792320,-145.168854,-2.702052,-9991,10102,-317.399994,358.000000,-15870.792969,17900.894531,46.164536,50.884663,19999
123.570381,-144.970551,-2.781897,-10059,10219,-341.200012,392.200012,-17060.853516,19610.980469,49.184181,54.884212,19999
123.417427,-144.756638,-2.865059,-10170,10275,-350.799988,377.200012,-17539.123047,18859.058594,49.879482,52.294270,20001
123.176018,-144.590744,-2.952044,-10232,10318,-363.799988,378.799988,-18192.728516,18942.839844,51.260590,52.191784,19997
122.893600,-144.446762,-3.041185,-10225,10355,-356.799988,399.399994,-17840.890625,19970.998047,50.263935,54.751587,19999
122.626297,-144.286621,-3.133706,-10330,10423,-373.799988,436.399994,-18690.000000,21820.000000,51.967632,59.208038,20000
122.275406,-144.161514,-3.228538,-10361,10466,-382.399994,428.399994,-19120.955078,21421.070312,52.960060,57.578762,19999
122.078072,-144.076324,-3.324251,-10423,10570,-391.000000,438.399994,-19550.000000,21920.000000,53.623417,57.936447,20000
121.666222,-143.948715,-3.421739,-10478,10570,-414.600006,422.200012,-20732.074219,21112.111328,56.333042,55.821598,19998
121.482025,-143.937271,-3.521175,-10503,10595,-421.600006,420.399994,-21081.054688,21021.050781,56.902943,55.417278,19999
121.096626,-143.947266,-3.620910,-10601,10657,-439.399994,454.799988,-21970.000000,22740.000000,58.503422,59.624191,20000
120.759819,-143.891891,-3.719676,-10570,10663,-402.799988,451.799988,-20141.005859,22591.128906,53.761383,58.914917,19999
120.519844,-143.844788,-3.818104,-10620,10724,-427.200012,462.399994,-21360.000000,23120.000000,56.704296,59.525295,20000
120.134003,-143.868729,-3.918213,-10644,10755,-430.399994,473.200012,-21522.152344,23662.367188,57.125050,60.467030,19998
119.863472,-143.932800,-4.019491,-10638,10743,-420.200012,469.600006,-21010.000000,23480.000000,55.647919,59.915150,20000
119.598587,-144.013428,-4.119702,-10632,10712,-419.200012,452.200012,-20962.097656,22612.261719,55.407963,58.079163,19998
119.429504,-144.017746,-4.219861,-10626,10712,-425.600006,472.000000,-21281.064453,23601.179688,56.324505,60.780544,19999
119.362267,-144.028870,-4.321521,-10669,10724,-432.600006,451.600006,-21630.000000,22580.000000,57.067230,58.164005,20000
119.154900,-144.156448,-4.424854,-10638,10737,-415.399994,459.600006,-20771.039062,22981.148438,55.083996,59.030361,19999
119.007690,-144.335251,-4.528295,-10650,10792,-413.600006,482.799988,-20681.035156,24141.207031,54.870132,61.361244,19999
118.921249,-144.415543,-4.631527,-10669,10804,-412.000000,482.600006,-20600.000000,24130.000000,54.709782,60.604214,20000
118.855537,-144.655045,-4.735504,-10669,10817,-425.399994,474.600006,-21272.126953,23732.373047,56.491890,58.739475,19998
