x,y,theta,left_voltage,right_voltage,left_velo,right_velo,left_accel,right_accel,left_eff,right_eff,dt
8.818848,-10.007508,-25.507998,-2840,2895,-206.399994,207.000000,-10320.000000,10350.000000,0.000000,0.000000,20000
9.367031,-10.780635,-25.567532,-2421,2606,-176.600006,190.600006,-8830.441406,9530.476562,0.000000,0.000000,19999
9.934728,-11.461413,-25.623497,-2107,2439,-166.600006,183.199997,-8330.833008,9160.916016,0.000000,0.000000,19998
10.507268,-12.026507,-25.674282,-1873,2643,-150.199997,204.199997,-7510.000000,10210.000000,0.000000,0.000000,20000
11.007780,-12.499854,-25.719402,-1657,2772,-138.600006,207.000000,-6930.346680,10350.517578,0.000000,0.000000,19999
11.480406,-12.972538,-25.759710,-1528,2624,-125.800003,191.199997,-6290.000000,9560.000000,0.000000,0.000000,20000
11.906472,-13.409972,-25.797276,-1460,2384,-122.800003,181.199997,-6140.921387,9061.359375,0.000000,0.000000,19997
12.313834,-13.749869,-25.831827,-1220,2119,-107.800003,158.399994,-5390.269531,7920.395508,0.000000,0.000000,19999
12.699435,-14.016785,-25.862490,-967,1774,-92.000000,135.199997,-4600.229980,6760.337891,0.000000,0.000000,19999
13.034392,-14.263173,-25.889395,-862,1355,-81.599998,111.199997,-4080.203857,5560.277832,0.000000,0.000000,19999
13.287718,-14.493608,-25.913343,-795,955,-71.800003,84.400002,-3590.179688,4220.210938,0.000000,0.000000,19999
13.507761,-14.654586,-25.934271,-739,813,-62.400002,67.400002,-3120.156006,3370.168701,0.000000,0.000000,19999
13.667628,-14.816149,-25.951918,-727,745,-49.799999,51.599998,-2490.124512,2580.128906,0.000000,0.000000,19999
13.777562,-14.960492,-25.966419,-542,542,-38.599998,40.799999,-1930.096436,2040.101929,0.000000,0.000000,19999
13.858609,-15.065984,-25.977743,-314,283,-30.600000,29.200001,-1530.076538,1460.072998,0.000000,0.000000,19999
13.898848,-15.146052,-25.985811,-148,203,-20.799999,20.400000,-1040.052002,1020.050964,0.000000,0.000000,19999
13.903950,-15.199884,-25.990530,-49,43,-16.400000,18.799999,-820.040955,940.046936,0.000000,0.000000,19999
13.903950,-15.199884,-25.992147,-6,12,-16.400000,18.799999,-820.040955,940.046936,0.000000,0.000000,19999
13.903950,-15.199884,-25.991701,-6,6,-15.400000,18.400000,-770.000000,920.000000,0.000000,0.000000,20000
13.903950,-15.199884,-25.989799,0,6,-15.400000,18.400000,-770.038513,920.045959,0.000000,0.000000,19999
13.899698,-15.204784,-25.987791,-6,6,-11.600000,15.200000,-580.028992,760.037964,0.000000,0.000000,19999
13.899698,-15.204784,-25.986406,0,0,-14.000000,28.400000,-700.034973,1420.071045,0.000000,0.000000,19999
13.899698,-15.204784,-25.985508,0,0,-14.000000,28.400000,-700.034973,1420.071045,0.000000,0.000000,19999
13.899698,-15.204784,-25.984861,0,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20000
13.899698,-15.204784,-25.984802,6,6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
13.899698,-15.204784,-25.984598,-6,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
13.899698,-15.204784,-25.984455,-6,6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20000
13.899698,-15.204784,-25.984482,6,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19998
13.899698,-15.204784,-25.984617,0,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
13.899698,-15.204784,-25.984774,6,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20000
13.899698,-15.204784,-25.984776,0,-6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
13.899698,-15.204784,-25.984758,0,6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
13.909462,-15.213327,-25.984718,6,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
13.899698,-15.204783,-25.984617,0,6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
13.899698,-15.204783,-25.984522,0,6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20000
13.899698,-15.204783,-25.984453,0,6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
13.899698,-15.204783,-25.984400,0,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
13.899698,-15.204783,-25.984484,6,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
13.899698,-15.204783,-25.984568,6,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
13.899698,-15.204783,-25.984592,0,6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
13.904580,-15.209056,-25.984543,-6,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
13.904580,-15.209056,-25.984535,0,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20000
13.904580,-15.209056,-25.984573,0,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
13.904580,-15.209056,-25.984509,0,0,-0.000000,0.000000,0.000000,0.000000,0.0
