volt,velo
-9819.0,-443.4
-9930.0,-257.8
-9092.0,-215.6
-9412.0,-266.0
-9696.0,-296.8
-9887.0,-303.8
-9942.0,-328.0
-10041.0,-352.2
-10158.0,-356.8
-10256.0,-391.8
-10281.0,-380.4
-6727.0,-318.4
-4029.0,-250.4
-8470.0,-394.0
-10989.0,-537.6
-11310.0,-464.2
-11026.0,-441.2
-10786.0,-390.8
-10817.0,-406.8
-10866.0,-411.6
-10866.0,-432.8
-10872.0,-411.0
-10965.0,-445.4
-10965.0,-414.0
-11032.0,-453.6
-11020.0,-451.8
-11020.0,-432.2
-11045.0,-459.8
-11057.0,-452.2
-11125.0,-476.4
-11100.0,-462.8
-11094.0,-442.8
-10872.0,-453.4
-10687.0,-438.4
-10564.0,-431.0
-10244.0,-447.8
-9979.0,-435.4
-10084.0,-438.4
-10065.0,-431.6
-10090.0,-427.6
-10108.0,-428.0
-10306.0,-450.2
-10848.0,-460.6
-11039.0,-438.6
-11076.0,-476.0
-10952.0,-411.6
-10995.0,-429.6
-11026.0,-460.4
-10995.0,-430.6
-11045.0,-469.8
-11014.0,-439.8
-10965.0,-413.8
-10780.0,-436.0
-10324.0,-394.6
-10460.0,-413.6
-10176.0,-406.2
-9936.0,-415.0
-10028.0,-402.6
-10170.0,-437.2
-10096.0,-385.0
-10275.0,-420.0
-10355.0,-437.2
-10379.0,-425.2
-10373.0,-440.2
-10386.0,-414.6
-10386.0,-447.8
-10361.0,-419.4
-10509.0,-450.0
-10607.0,-476.4
-10577.0,-430.2
-10607.0,-465.6
-10650.0,-464.2
-10700.0,-471.6
-10731.0,-483.0
-10841.0,-470.6
-11131.0,-493.0
-11205.0,-494.2
-11186.0,-466.2
-11242.0,-511.4
-11193.0,-497.0
-11199.0,-485.6
-11248.0,-492.8
-11211.0,-505.8
-11230.0,-490.4
-11193.0,-479.4
-11137.0,-472.8
-11149.0,-476.2
-11168.0,-465.2
-11180.0,-489.0
-11162.0,-466.8
-11143.0,-476.0
-11168.0,-474.8
-11162.0,-454.2
-11168.0,-491.2
-11143.0,-456.0
-11143.0,-463.4
-11137.0,-468.8
-11057.0,-439.4
-11069.0,-466.4
-11094.0,-466.2
-11057.0,-440.0
-11094.0,-475.0
-11106.0,-460.0
-11131.0,-465.0
-11094.0,-464.0
-11082.0,-445.0
-11100.0,-464.6
-11082.0,-453.4
-11100.0,-437.0
-11094.0,-461.6
-11057.0,-430.2
-11020.0,-439.8
-11032.0,-445.4
-11008.0,-422.8
-10989.0,-437.4
-11002.0,-426.2
-10946.0,-413.4
-10878.0,-410.8
-10940.0,-432.6
-10823.0,-401.2
-10866.0,-412.6
-10835.0,-410.0
-10854.0,-410.2
-10835.0,-405.8
-10958.0,-426.4
-10897.0,-432.8
-10952.0,-426.8
-10743.0,-423.0
-10225.0,-397.8
-10170.0,-393.8
-9776.0,-421.0
-9936.0,-399.8
-9936.0,-411.4
-9936.0,-403.6
-9819.0,-385.0
-9831.0,-377.6
-7971.0,-371.4
-7712.0,-372.0
-7534.0,-379.4
-5741.0,-329.6
-3992.0,-261.2
-3425.0,-241.2
-3043.0,-224.4
-2901.0,-218.0
-2981.0,-234.4
-3283.0,-249.6
-3265.0,-227.4
-3025.0,-225.6
-2710.0,-200.4
-2433.0,-182.4
-2150.0,-167.0
-1811.0,-143.8
-3499.0,-146.4
-8106.0,-376.2
-10188.0,-298.2
-9973.0,-325.2
-9696.0,-268.2
-9739.0,-271.8
-9455.0,-294.0
-9930.0,-336.0
-10219.0,-362.6
-10570.0,-396.0
-10681.0,-369.6
-10774.0,-414.4
-10774.0,-401.0
-10829.0,-413.2
-10848.0,-434.6
-6899.0,-303.8
-3973.0,-258.8
-3351.0,-242.2
-3610.0,-278.6
-4337.0,-316.2
-4361.0,-310.4
-4072.0,-287.6
-3758.0,-270.6
-3548.0,-231.2
-3215.0,-230.4
-2901.0,-214.6
-2673.0,-212.4
-2495.0,-188.2
-2439.0,-186.8
-2316.0,-177.6
-2310.0,-177.6
-2205.0,-172.8
-2088.0,-151.4
-1873.0,-147.4
-2316.0,-141.2
-5088.0,-212.4
-9505.0,-474.4
-9979.0,-252.4
-9074.0,-227.6
-9197.0,-263.2
-9634.0,-280.4
-9671.0,-302.6
-10342.0,-347.0
-10577.0,-364.8
-10632.0,-370.2
-10607.0,-365.4
-10712.0,-388.6
-10761.0,-401.0
-10768.0,-398.0
-10755.0,-385.4
-10786.0,-413.8
-10737.0,-383.6
-10798.0,-398.8
-10835.0,-422.0
-10854.0,-401.4
-10940.0,-419.4
-10989.0,-429.4
-10977.0,-431.8
-10891.0,-410.8
-10971.0,-428.2
-10983.0,-449.0
-10983.0,-421.6
-11002.0,-459.0
-10952.0,-414.4
-11051.0,-464.0
-11032.0,-437.8
-11014.0,-427.8
-11026.0,-450.2
-11014.0,-435.6
-11045.0,-445.0
-11039.0,-440.8
-10965.0,-413.2
-10848.0,-397.4
-10811.0,-393.6
-10724.0,-381.4
-10552.0,-317.8
-10583.0,-358.2
-10570.0,-334.8
-10490.0,-349.8
-10620.0,-346.6
-10577.0,-351.8
-10540.0,-337.6
-10460.0,-327.0
-10373.0,-292.2
-9942.0,-270.0
-9523.0,-263.8
-9443.0,-223.8
-8741.0,-162.4
-8778.0,-211.6
-9067.0,-211.0
-9086.0,-216.2
-9209.0,-248.4
-9203.0,-233.8
-9437.0,-256.2
-5618.0,-174.8
-3425.0,-158.8
-1595.0,-107.4
-924.0,-73.6
-795.0,-63.0
-739.0,-61.0
-813.0,-78.8
-1016.0,-99.0
-998.0,-93.6
-869.0,-85.2
-788.0,-73.0
-727.0,-64.0
-727.0,-62.4
-721.0,-58.8
-721.0,-57.8
-715.0,-47.6
-536.0,-41.6
-474.0,-31.4
-388.0,-27.0
-413.0,-24.0
-376.0,-24.2
-191.0,-23.0
-166.0,-17.8
-18.0,-15.4
-12.0,-15.0
-12.0,-15.0
-6.0,-12.2
-12.0,-15.8
-1232.0,-15.8
-3499.0,-106.6
-8920.0,-421.4
-10182.0,-234.2
-8334.0,-195.0
-8889.0,-206.0
-9234.0,-217.6
-8285.0,-186.0
-9221.0,-261.8
-9573.0,-263.4
-8839.0,-259.8
-10324.0,-345.8
-10416.0,-329.2
-10478.0,-337.8
-10589.0,-359.2
-10583.0,-363.4
-10663.0,-378.2
-10724.0,-386.8
-10804.0,-404.6
-10749.0,-372.0
-10798.0,-403.8
-10774.0,-398.4
-10829.0,-407.8
-10774.0,-392.4
-10792.0,-391.2
-10786.0,-399.0
-10718.0,-368.2
-10552.0,-403.2
-10306.0,-362.8
-10188.0,-377.2
-9696.0,-363.6
-7047.0,-290.0
-4337.0,-240.6
-2994.0,-203.0
-2482.0,-183.0
-2162.0,-166.6
-2193.0,-173.8
-2643.0,-215.8
-2963.0,-227.2
-2846.0,-210.2
-2538.0,-192.2
-2193.0,-166.6
-1829.0,-143.6
-1460.0,-119.2
-1214.0,-109.0
-1047.0,-97.6
-3388.0,-116.0
-6751.0,-330.6
-9893.0,-376.0
-10139.0,-270.4
-9055.0,-218.2
-9240.0,-254.8
-9770.0,-268.4
-9942.0,-296.8
-10256.0,-320.6
-10577.0,-368.2
-10632.0,-359.0
-10595.0,-386.4
-10102.0,-355.6
-9566.0,-347.6
-9973.0,-369.4
-10004.0,-404.0
-9991.0,-358.6
-9905.0,-354.8
-9887.0,-358.2
-9616.0,-346.0
-9659.0,-345.4
-9714.0,-371.2
-9677.0,-345.2
-9677.0,-367.2
-9665.0,-336.4
-9677.0,-374.6
-9714.0,-348.8
-9757.0,-343.2
-9837.0,-360.8
-9856.0,-366.4
-9961.0,-363.6
-9924.0,-351.2
-9973.0,-380.2
-10053.0,-375.0
-10096.0,-376.8
-10071.0,-375.0
-10164.0,-388.8
-10201.0,-387.4
-10262.0,-392.4
-10238.0,-402.6
-10306.0,-393.2
-6782.0,-326.6
-3998.0,-264.4
-7084.0,-346.8
-8495.0,-472.6
-10318.0,-452.6
-9172.0,-305.0
-9911.0,-369.2
-9807.0,-345.6
-9646.0,-347.8
-5877.0,-245.6
-2778.0,-166.6
-1990.0,-145.2
-1737.0,-140.4
-1910.0,-159.8
-2704.0,-220.0
-3160.0,-228.0
-2871.0,-215.6
-2519.0,-186.2
-2168.0,-164.6
-1799.0,-145.2
-1417.0,-117.4
-1146.0,-101.0
-973.0,-90.6
-893.0,-85.6
-1226.0,-113.4
-1281.0,-105.6
-1084.0,-99.8
-899.0,-86.2
-795.0,-78.0
-733.0,-64.8
-721.0,-57.2
-721.0,-62.0
-727.0,-64.6
-721.0,-59.8
-2889.0,-68.4
-6449.0,-287.4
-8328.0,-254.8
-9382.0,-214.4
-8113.0,-166.8
-8568.0,-209.4
-9468.0,-250.4
-9074.0,-249.8
-9548.0,-286.4
-6671.0,-235.8
-4256.0,-205.0
-2655.0,-182.0
-2211.0,-166.4
-1928.0,-158.8
-2076.0,-168.2
-2563.0,-206.0
-2809.0,-216.2
-2704.0,-201.4
-2464.0,-181.4
-2230.0,-169.2
-2409.0,-156.0
-6061.0,-279.0
-9819.0,-453.6
-9924.0,-283.8
-9813.0,-262.8
-9776.0,-284.2
-9850.0,-289.6
-9991.0,-331.6
-10096.0,-343.0
-10164.0,-369.4
-10219.0,-369.8
-10238.0,-372.8
-10299.0,-400.4
-10361.0,-404.8
-10472.0,-427.4
-10410.0,-414.0
-10460.0,-410.6
-10712.0,-459.8
-10792.0,-452.8
-11057.0,-478.2
-11137.0,-467.0
-11112.0,-453.0
-11137.0,-484.4
-11156.0,-483.0
-11193.0,-480.0
-11211.0,-503.6
-11180.0,-465.0
-11205.0,-505.0
-11168.0,-475.6
-11186.0,-468.4
-11254.0,-505.0
-11186.0,-484.0
-11205.0,-478.2
-11230.0,-487.6
-11174.0,-472.8
-11199.0,-487.8
-11180.0,-469.6
-11168.0,-483.2
-11254.0,-494.2
-11273.0,-501.0
-11230.0,-496.4
-11199.0,-479.0
-11230.0,-489.0
-11223.0,-500.6
-11205.0,-459.6
-11254.0,-498.0
-11211.0,-470.0
-11180.0,-473.8
-11205.0,-497.0
-11156.0,-453.2
-11223.0,-486.0
-11180.0,-472.6
-11174.0,-464.2
-11168.0,-492.2
-11082.0,-442.8
-11069.0,-430.2
-11069.0,-469.2
-11020.0,-409.4
-11051.0,-451.2
-10977.0,-426.2
-10965.0,-407.4
-10989.0,-441.4
-10872.0,-411.2
-10885.0,-414.4
-10854.0,-408.0
-10848.0,-412.2
-10786.0,-389.6
-10835.0,-411.8
-10823.0,-407.2
-10811.0,-389.8
-10860.0,-430.8
-10878.0,-404.8
-10737.0,-429.4
-10675.0,-413.4
-10318.0,-414.0
-9856.0,-403.6
-9973.0,-401.2
-4731.0,-257.6
-1170.0,-106.6
-869.0,-75.6
-1602.0,-139.4
-1749.0,-145.4
-2532.0,-213.0
-2969.0,-226.0
-2895.0,-213.4
-2649.0,-196.6
-2433.0,-180.4
-2162.0,-164.4
-1589.0,-126.0
-1078.0,-96.4
-887.0,-81.0
-752.0,-70.0
-733.0,-63.8
-899.0,-86.6
-1072.0,-101.8
-949.0,-91.8
-887.0,-78.6
-739.0,-69.6
-721.0,-56.0
-1238.0,-47.8
-4170.0,-133.0
-9037.0,-389.4
-9665.0,-250.8
-9468.0,-222.0
-8803.0,-225.4
-9067.0,-233.6
-9585.0,-279.0
-9406.0,-269.6
-9609.0,-267.6
-9813.0,-325.6
-9936.0,-330.4
-9948.0,-336.4
-10034.0,-371.4
-10078.0,-351.8
-10170.0,-379.6
-10244.0,-381.8
-10287.0,-397.2
-10361.0,-411.8
-10386.0,-411.8
-10496.0,-423.0
-10780.0,-424.6
-10971.0,-447.6
-10977.0,-428.2
-11045.0,-470.6
-11045.0,-455.8
-11088.0,-449.0
-11119.0,-491.8
-11125.0,-454.8
-11168.0,-477.4
-11180.0,-490.6
-11156.0,-467.0
-11168.0,-466.0
-11137.0,-463.2
-11143.0,-463.6
-11186.0,-487.0
-11162.0,-453.8
-11156.0,-461.4
-11174.0,-499.6
-11156.0,-463.0
-11205.0,-499.0
-11156.0,-473.4
-11180.0,-462.8
-11174.0,-494.6
-11137.0,-471.8
-11137.0,-468.2
-11174.0,-476.4
-11143.0,-462.0
-11199.0,-484.4
-11137.0,-465.4
-11119.0,-456.8
-11149.0,-474.0
-11076.0,-449.6
-11112.0,-434.8
-11100.0,-465.8
-10995.0,-405.0
-11032.0,-447.8
-10995.0,-432.2
-10958.0,-411.2
-11020.0,-454.2
-11002.0,-422.4
-11014.0,-435.6
-11008.0,-432.6
-10977.0,-424.4
-10958.0,-421.6
-11002.0,-431.6
-10958.0,-427.2
-10940.0,-398.8
-10804.0,-452.0
-10195.0,-385.6
-10053.0,-420.4
-9831.0,-410.2
-10004.0,-392.4
-7053.0,-330.6
-5864.0,-318.2
-4990.0,-319.6
-4078.0,-270.6
-3345.0,-224.6
-2772.0,-208.6
-2575.0,-200.0
-3252.0,-248.0
-3548.0,-251.6
-3333.0,-236.6
-3006.0,-219.2
-2692.0,-197.6
-2378.0,-172.8
-2156.0,-168.6
-2039.0,-161.4
-1983.0,-159.6
-1916.0,-157.4
-1860.0,-150.4
-1762.0,-142.2
-1663.0,-136.8
-2489.0,-134.0
-2834.0,-162.0
-4521.0,-213.2
-7256.0,-344.4
-9172.0,-246.6
-9492.0,-221.8
-9375.0,-254.6
-9628.0,-279.2
-9653.0,-285.6
-9831.0,-283.4
-9998.0,-345.6
-10090.0,-344.0
-10213.0,-375.2
-10250.0,-370.8
-10293.0,-398.6
-10336.0,-387.4
-10435.0,-433.4
-10509.0,-419.6
-10694.0,-440.0
-10885.0,-445.4
-11014.0,-438.0
-11032.0,-443.0
-11076.0,-453.0
-11100.0,-467.0
-11125.0,-457.0
-11156.0,-473.2
-11112.0,-470.6
-11131.0,-470.8
-11156.0,-460.8
-11143.0,-469.4
-11193.0,-478.4
-11186.0,-481.6
-11100.0,-457.0
-10743.0,-465.2
-10731.0,-444.6
-10743.0,-447.2
-10330.0,-456.4
-10102.0,-437.6
-10786.0,-484.0
-11106.0,-477.0
-11051.0,-435.0
-11119.0,-467.6
-11076.0,-457.8
-11094.0,-455.6
-11131.0,-471.4
-11082.0,-448.2
-11100.0,-457.4
-11076.0,-443.2
-10817.0,-426.2
-10416.0,-461.2
-10392.0,-448.0
-10102.0,-442.8
-10047.0,-460.2
-10096.0,-425.0
-10213.0,-442.0
-10182.0,-419.4
-10256.0,-406.6
-10379.0,-462.6
-10811.0,-447.0
-11045.0,-452.4
-11069.0,-470.2
-11057.0,-457.4
-11119.0,-475.2
-11174.0,-472.4
-11168.0,-468.0
-11125.0,-451.8
-11137.0,-462.4
-11008.0,-458.0
-10509.0,-429.8
-10663.0,-456.6
-10564.0,-435.2
-10047.0,-416.2
-10022.0,-424.8
-10706.0,-430.2
-10885.0,-418.0
-10885.0,-433.4
-10965.0,-421.6
-11014.0,-446.4
-10965.0,-412.2
-10885.0,-419.2
-10860.0,-408.8
-10878.0,-412.2
-10891.0,-411.4
-10995.0,-430.2
-10971.0,-435.8
-11020.0,-432.4
-11020.0,-456.2
-10977.0,-419.2
-11008.0,-433.4
-11008.0,-435.4
-11032.0,-426.0
-11076.0,-457.6
-11014.0,-430.2
-11008.0,-436.0
-11026.0,-452.0
-11014.0,-434.8
-11045.0,-446.4
-11094.0,-450.8
-10971.0,-452.4
-10299.0,-400.2
-10318.0,-425.4
-9726.0,-418.0
-10041.0,-411.0
-9973.0,-433.0
-9862.0,-379.2
-9905.0,-397.8
-9911.0,-401.8
-7460.0,-342.6
-6104.0,-333.2
-4220.0,-271.6
-3450.0,-236.8
-2932.0,-212.4
-2686.0,-201.4
-3025.0,-239.8
-3406.0,-253.0
-2944.0,-232.0
-1977.0,-160.0
-3166.0,-156.6
-7102.0,-375.2
-9739.0,-469.0
-10188.0,-341.6
-9862.0,-247.8
-9542.0,-271.4
-9930.0,-327.8
-10004.0,-316.0
-10096.0,-359.0
-10213.0,-357.6
-10306.0,-400.4
-10306.0,-374.8
-10379.0,-409.8
-10447.0,-420.2
-10490.0,-430.8
-10496.0,-423.0
-10577.0,-456.4
-10490.0,-423.0
-10607.0,-447.4
-10657.0,-471.8
-10681.0,-437.6
-10971.0,-483.8
-11125.0,-488.2
-11162.0,-461.6
-11205.0,-496.6
-11199.0,-489.4
-11217.0,-474.6
-11285.0,-517.6
-11223.0,-486.8
-11310.0,-523.4
-11285.0,-509.2
-11291.0,-511.0
-11303.0,-505.2
-11236.0,-489.6
-11230.0,-493.2
-11230.0,-467.4
-11137.0,-470.0
-11119.0,-465.4
-11100.0,-447.6
-11106.0,-484.6
-11063.0,-436.6
-11106.0,-455.2
-11076.0,-465.6
-11045.0,-442.4
-11063.0,-452.4
-11063.0,-445.0
-11045.0,-448.2
-11082.0,-458.8
-11100.0,-452.0
-11045.0,-452.2
-11032.0,-441.4
-11045.0,-446.0
-11020.0,-424.0
-11076.0,-441.0
-11026.0,-445.2
-11026.0,-418.0
-11051.0,-454.0
-11008.0,-437.8
-11014.0,-420.0
-11014.0,-448.8
-11002.0,-410.6
-11014.0,-425.0
-11014.0,-428.4
-10989.0,-432.2
-10971.0,-412.2
-10989.0,-427.4
-10878.0,-426.0
-10940.0,-397.2
-10971.0,-434.2
-10872.0,-392.0
-10971.0,-430.4
-10946.0,-425.2
-10768.0,-402.2
-10299.0,-425.6
-10256.0,-407.6
-9800.0,-408.8
-10059.0,-419.4
-9961.0,-424.4
-8618.0,-352.8
-9061.0,-374.0
-7410.0,-337.2
-4127.0,-252.6
-3406.0,-241.0
-3043.0,-217.8
-2772.0,-211.0
-2827.0,-212.2
-3499.0,-279.0
-3850.0,-275.2
-3634.0,-267.0
-3265.0,-231.0
-2901.0,-213.4
-2310.0,-164.4
-1398.0,-105.4
-505.0,-75.6
-62.0,-75.6
-31.0,-78.8
-18.0,-78.8
-12.0,-66.8
-12.0,-86.8
-12.0,-86.8
-12.0,0.0
-6.0,0.0
-12.0,0.0
-6.0,0.0
-6.0,0.0
-561.0,-61.0
-795.0,-34.0
-1669.0,-41.2
-2076.0,-68.8
-2150.0,-42.8
-1965.0,-42.8
-1873.0,-40.8
-1879.0,-40.8
-407.0,-31.8
3148.0,143.8
4854.0,189.0
6388.0,142.6
3474.0,93.4
5513.0,26.0
7909.0,116.2
7287.0,85.4
7620.0,139.2
8173.0,159.4
7885.0,157.8
8439.0,198.2
8519.0,217.2
8901.0,248.6
6332.0,233.0
2187.0,78.4
961.0,73.4
942.0,88.0
1774.0,144.2
1663.0,137.6
1466.0,125.8
1435.0,124.0
1774.0,109.8
5408.0,225.6
8852.0,412.2
9560.0,214.6
8661.0,182.6
7835.0,151.0
7577.0,164.8
8045.0,205.0
8963.0,239.6
8864.0,225.2
8901.0,237.6
9191.0,269.0
9265.0,275.6
7343.0,248.2
1682.0,67.0
647.0,39.4
721.0,36.8
961.0,90.6
949.0,91.0
1053.0,102.4
936.0,90.0
801.0,77.6
-400.0,69.0
-5408.0,-191.0
-8673.0,-174.4
-7817.0,-104.8
-6523.0,-62.6
-7540.0,-127.0
-7552.0,-131.4
-7595.0,-152.2
-8427.0,-188.0
-3758.0,-126.4
-548.0,-79.6
-80.0,-79.6
-160.0,-38.2
-641.0,-24.4
-2224.0,-79.0
-6111.0,-291.2
-9265.0,-305.0
-8957.0,-165.6
-7109.0,-111.8
-7897.0,-139.0
-7694.0,-141.6
-7706.0,-157.4
-8396.0,-215.8
-8852.0,-242.8
-8889.0,-248.6
-9357.0,-273.8
-9431.0,-285.8
-9554.0,-298.4
-9653.0,-310.6
-9807.0,-351.8
-9856.0,-333.4
-9979.0,-375.0
-10034.0,-368.8
-10102.0,-394.0
-10152.0,-377.2
-10287.0,-419.8
-10324.0,-409.8
-10361.0,-429.2
-10355.0,-424.4
-10460.0,-439.2
-10435.0,-430.6
-10558.0,-440.6
-10595.0,-461.6
-10607.0,-447.8
-10663.0,-487.2
-10601.0,-469.2
-10632.0,-450.6
-10724.0,-486.4
-10743.0,-479.4
-10786.0,-468.0
-8013.0,-449.4
-5390.0,-352.0
-6813.0,-372.2
-10724.0,-556.6
-11550.0,-592.2
-11476.0,-506.4
-11230.0,-478.6
-11112.0,-451.0
-11063.0,-466.6
-11032.0,-427.2
-11057.0,-453.2
-11026.0,-443.0
-11002.0,-412.6
-11094.0,-470.2
-11039.0,-431.4
-11051.0,-431.6
-11051.0,-464.2
-11039.0,-429.6
-11076.0,-459.0
-10724.0,-441.0
-10496.0,-436.0
-10496.0,-449.4
-10053.0,-410.8
-10010.0,-424.0
-10090.0,-429.6
-10115.0,-421.8
-10182.0,-404.6
-10281.0,-429.4
-10330.0,-431.4
-10342.0,-412.4
-10435.0,-457.6
-10416.0,-422.4
-10453.0,-420.8
-10583.0,-460.2
-10570.0,-433.8
-10521.0,-446.0
-10601.0,-457.8
-10620.0,-439.8
-10638.0,-453.6
-10706.0,-466.4
-10743.0,-477.6
-10774.0,-478.0
-10749.0,-466.2
-10749.0,-474.8
-9154.0,-432.2
-5581.0,-363.6
-5840.0,-312.4
-10244.0,-505.2
-11581.0,-598.6
-11507.0,-493.2
-11162.0,-453.8
-11069.0,-459.6
-11217.0,-491.8
-11186.0,-473.6
-11143.0,-460.0
-11143.0,-461.4
-11131.0,-460.2
-11143.0,-458.2
-11149.0,-440.8
-11125.0,-457.6
-11149.0,-457.6
-11119.0,-468.6
-11137.0,-473.6
-11100.0,-447.2
-11088.0,-453.8
-11094.0,-446.8
-11082.0,-445.6
-10995.0,-411.8
-11020.0,-427.0
-10989.0,-429.4
-10971.0,-412.8
-11026.0,-459.2
-10971.0,-410.6
-11026.0,-440.6
-10989.0,-424.4
-10965.0,-409.2
-11014.0,-434.6
-10983.0,-421.6
-10971.0,-419.4
-10995.0,-434.4
-11008.0,-431.0
-10946.0,-412.6
-10977.0,-411.6
-11008.0,-432.0
-10971.0,-414.6
-10798.0,-444.8
-10496.0,-412.2
-10336.0,-424.0
-9911.0,-392.6
-9936.0,-402.0
-9887.0,-402.8
-9850.0,-374.8
-9874.0,-398.6
-9819.0,-359.6
-9948.0,-401.4
-10071.0,-413.4
-8624.0,-397.6
-4441.0,-262.6
-3591.0,-250.6
-3197.0,-227.6
-3092.0,-236.0
-3505.0,-263.6
-3647.0,-262.6
-3554.0,-261.2
-3289.0,-246.0
-2932.0,-215.0
-2673.0,-196.6
-2267.0,-165.2
-1602.0,-118.0
-936.0,-71.4
-591.0,-43.0
-314.0,-28.6
-708.0,-34.4
-807.0,-78.0
-733.0,-69.2
-715.0,-53.2
-431.0,-41.0
-62.0,-30.8
12.0,-26.4
-12.0,-26.4
-6.0,-25.2
1047.0,-16.8
4731.0,177.2
6055.0,100.0
7398.0,126.0
7909.0,186.2
7626.0,141.6
7380.0,133.8
7885.0,183.0
8421.0,220.0
8846.0,226.0
8907.0,230.4
8815.0,234.8
9265.0,271.8
9400.0,286.4
9548.0,311.0
9628.0,318.6
9763.0,341.4
7318.0,290.8
2698.0,175.2
2137.0,161.8
1873.0,149.8
1682.0,140.8
2907.0,246.0
-573.0,150.4
-5636.0,0.0
-7158.0,-59.6
-5606.0,-59.6
-6018.0,-61.4
-6388.0,-21.8
-7527.0,-101.2
-7583.0,-107.8
-7977.0,-112.4
-7423.0,-136.0
-8131.0,-244.0
-9135.0,-253.0
-9197.0,-240.0
-9289.0,-278.6
-9517.0,-281.0
-9603.0,-312.4
-9671.0,-315.0
-9800.0,-336.4
-9961.0,-362.0
-9985.0,-355.4
-10010.0,-375.2
-10010.0,-346.2
-10096.0,-385.2
-10170.0,-384.8
-10201.0,-376.6
-10232.0,-383.0
-10299.0,-395.0
-10318.0,-411.4
-10342.0,-396.6
-10404.0,-436.8
-10367.0,-405.4
-10435.0,-426.0
-10460.0,-425.0
-10472.0,-430.4
-10503.0,-430.4
-10607.0,-459.4
-10496.0,-434.4
-10607.0,-456.4
-10632.0,-467.0
-10644.0,-434.4
-10737.0,-479.0
-10706.0,-463.6
-10706.0,-447.8
-10768.0,-479.8
-10743.0,-478.6
-10743.0,-454.2
-10774.0,-497.4
-10755.0,-465.2
-10811.0,-497.2
-10792.0,-486.2
-10792.0,-477.4
-10835.0,-500.6
-10848.0,-485.6
-10823.0,-487.2
-10841.0,-479.0
-10786.0,-486.8
-10811.0,-496.0
-10823.0,-475.0
-10860.0,-522.2
-9246.0,-471.8
-8402.0,-460.8
-3567.0,-355.4
2082.0,-101.0
6357.0,-22.8
5187.0,0.0
6086.0,0.0
6363.0,0.0
6055.0,6.2
6308.0,14.0
6308.0,14.0
6369.0,21.4
7367.0,110.0
8082.0,183.2
8778.0,217.2
8020.0,192.0
9000.0,262.8
9160.0,253.6
9166.0,247.6
9265.0,290.2
9505.0,315.4
9622.0,326.4
9757.0,336.8
9819.0,350.4
9874.0,355.8
10016.0,380.4
10115.0,388.4
10201.0,400.4
10232.0,415.2
10244.0,408.2
10306.0,415.4
8575.0,405.6
4755.0,289.6
3887.0,270.6
3511.0,258.2
3222.0,235.8
1404.0,242.2
-3523.0,108.2
-6308.0,0.0
-7102.0,-57.8
-6591.0,-39.8
-6351.0,-39.8
-6215.0,-39.8
-6677.0,-25.0
-7201.0,-91.0
-7306.0,-96.6
-7712.0,-139.6
-7780.0,-163.2
-8205.0,-177.0
-8963.0,-236.4
-9289.0,-253.8
-9431.0,-259.8
-9628.0,-283.2
-9690.0,-303.4
-9813.0,-327.4
-9868.0,-331.4
-9917.0,-350.4
-9979.0,-354.6
-10047.0,-388.4
-10084.0,-381.6
-10090.0,-396.4
-10176.0,-383.6
-10213.0,-428.2
-10201.0,-394.8
-10287.0,-457.6
-10312.0,-423.0
-10373.0,-448.4
-10361.0,-444.4
-10373.0,-441.0
-10386.0,-442.8
-10367.0,-440.0
-10423.0,-458.2
-10429.0,-463.4
-10423.0,-463.8
-10460.0,-477.8
-10478.0,-477.6
-10496.0,-456.2
-10509.0,-483.2
-10503.0,-480.4
-10484.0,-467.8
-10484.0,-478.2
-10515.0,-464.8
-10478.0,-454.6
-10521.0,-478.4
-10496.0,-448.8
-10460.0,-463.8
-10533.0,-463.8
-10515.0,-465.2
-10583.0,-470.6
-10607.0,-455.4
-10614.0,-476.6
-10601.0,-469.2
-10601.0,-459.8
-10484.0,-454.8
-10521.0,-459.8
-10564.0,-438.8
-10589.0,-474.0
-10620.0,-452.0
-10620.0,-458.0
-10577.0,-464.8
-10570.0,-451.8
-10583.0,-463.4
-10589.0,-453.0
-10577.0,-461.2
-10583.0,-461.0
-10601.0,-460.2
-10496.0,-456.2
-10564.0,-468.4
-10577.0,-457.4
-10601.0,-465.8
-10663.0,-472.8
-10663.0,-471.2
-10620.0,-462.2
-10620.0,-464.8
-10583.0,-465.2
-10620.0,-469.4
-10626.0,-468.4
-10589.0,-457.2
-10675.0,-484.8
-10595.0,-484.2
-10533.0,-475.6
-10589.0,-468.8
-10595.0,-481.2
-10626.0,-475.2
-10650.0,-480.2
-10614.0,-478.2
-10614.0,-485.0
-10607.0,-462.2
-10614.0,-493.0
-10657.0,-478.6
-10675.0,-494.2
-10657.0,-482.4
-10650.0,-466.4
-10644.0,-478.8
-10607.0,-478.6
-10614.0,-446.8
-10657.0,-489.8
-10607.0,-455.2
-10601.0,-453.6
-10632.0,-496.4
-10577.0,-460.4
-10626.0,-473.4
-10601.0,-470.2
-10601.0,-464.6
-10644.0,-486.8
-10632.0,-462.6
-10632.0,-469.4
-10657.0,-487.0
-10614.0,-447.8
-10638.0,-494.6
-9998.0,-461.6
-4953.0,-345.4
1423.0,-83.6
2735.0,24.4
4909.0,0.0
6357.0,0.0
6074.0,-6.4
6117.0,-6.4
6043.0,0.0
6985.0,79.4
7571.0,122.0
7090.0,116.8
7626.0,161.6
8057.0,176.2
8008.0,176.8
7934.0,200.8
9012.0,249.8
