volt,velo
-11211.0,-487.0
-11211.0,-487.8
-10817.0,-457.0
-10675.0,-468.6
-10306.0,-464.8
-10041.0,-455.8
-10244.0,-478.6
-10219.0,-462.0
-10207.0,-458.8
-10195.0,-463.4
-10262.0,-460.8
-10330.0,-457.6
-10404.0,-473.2
-10392.0,-463.4
-7410.0,-380.2
-4755.0,-293.2
-3844.0,-257.6
-3406.0,-237.6
-3641.0,-276.8
-5224.0,-404.4
-5957.0,-411.8
-5772.0,-393.4
-5359.0,-359.4
-4836.0,-331.6
-3985.0,-258.2
-3049.0,-212.4
-2476.0,-179.6
-2039.0,-150.0
-2020.0,-161.8
-3228.0,-254.8
-3419.0,-236.0
-3240.0,-227.8
-2827.0,-201.4
-2248.0,-165.2
-1719.0,-126.6
-3425.0,-129.0
-7090.0,-358.8
-8901.0,-452.8
-9844.0,-278.4
-9499.0,-210.8
-8913.0,-260.6
-9825.0,-315.6
-9899.0,-333.4
-9979.0,-343.6
-10182.0,-390.6
-6197.0,-291.0
-2926.0,-160.6
-2218.0,-152.6
-2261.0,-188.8
-3179.0,-247.0
-4528.0,-353.8
-4817.0,-343.4
-4460.0,-298.8
-3641.0,-248.6
-2895.0,-203.2
-4146.0,-198.4
-8359.0,-399.6
-10349.0,-528.6
-10053.0,-297.2
-9677.0,-281.8
-9917.0,-339.4
-10028.0,-363.0
-10041.0,-368.2
-10225.0,-403.2
-10330.0,-415.2
-10349.0,-413.0
-10361.0,-419.0
-10398.0,-439.6
-10361.0,-429.2
-10404.0,-447.8
-10515.0,-467.8
-10632.0,-473.4
-10663.0,-481.4
-10607.0,-471.2
-10681.0,-466.0
-10718.0,-461.6
-10700.0,-480.6
-9671.0,-464.4
-6591.0,-380.0
-3942.0,-266.2
-3394.0,-244.6
-3610.0,-273.2
-5033.0,-397.4
-6104.0,-428.2
-6061.0,-418.4
-5766.0,-395.0
-5365.0,-365.0
-4669.0,-323.4
-4170.0,-276.8
-3499.0,-244.0
-3012.0,-218.0
-2778.0,-198.4
-2581.0,-196.2
-3376.0,-261.4
-3819.0,-276.2
-3659.0,-258.4
-3314.0,-236.0
-2612.0,-188.4
-2174.0,-161.6
-1817.0,-141.6
-1503.0,-126.6
-1380.0,-115.0
-1577.0,-133.2
-1811.0,-149.4
-1749.0,-135.2
-1485.0,-125.8
-1312.0,-111.0
-1072.0,-96.6
-887.0,-80.6
-788.0,-65.4
-733.0,-50.8
-542.0,-39.8
-308.0,-29.0
-185.0,-19.4
-12.0,-19.4
-6.0,-16.2
-12.0,-16.2
-12.0,-14.6
-6.0,-9.2
6.0,-9.2
-0.0,-0.0
-6.0,-0.0
-0.0,-0.0
-6.0,-0.0
-0.0,-0.0
-0.0,-0.0
-0.0,-0.0
-0.0,-0.0
-0.0,-0.0
-0.0,-0.0
-1971.0,-41.0
-6942.0,-295.0
-9714.0,-377.2
-9215.0,-132.4
-7152.0,-88.4
-8242.0,-191.2
-8692.0,-217.6
-9067.0,-251.6
-9566.0,-272.4
-9911.0,-299.0
-10188.0,-339.8
-10386.0,-358.6
-10614.0,-388.4
-10731.0,-394.8
-10835.0,-430.2
-10891.0,-407.2
-11014.0,-440.8
-11057.0,-462.0
-11076.0,-452.8
-11076.0,-462.0
-11100.0,-460.8
-11131.0,-459.8
-11100.0,-459.4
-11112.0,-474.8
-11106.0,-447.0
-10989.0,-444.8
-10503.0,-460.8
-10515.0,-440.0
-10250.0,-444.6
-10022.0,-437.8
-10004.0,-420.4
-9991.0,-422.6
-10096.0,-430.4
-8778.0,-376.0
-5618.0,-301.8
-3049.0,-201.4
-2532.0,-182.2
-2803.0,-221.8
-3807.0,-297.2
-5254.0,-362.0
-9197.0,-471.0
-11186.0,-553.0
-11254.0,-474.6
-10564.0,-298.4
-10410.0,-332.0
-10681.0,-387.4
-10712.0,-385.6
-10749.0,-386.8
-10872.0,-429.2
-10971.0,-431.8
-10897.0,-412.0
-11026.0,-459.6
-11032.0,-440.4
-11063.0,-444.0
-11057.0,-454.2
-11088.0,-453.8
-11088.0,-450.4
-11106.0,-462.2
-11168.0,-476.2
-11180.0,-468.2
-11002.0,-454.4
-10496.0,-466.4
-10392.0,-463.4
-10121.0,-473.6
-9265.0,-451.8
-9055.0,-411.0
-9221.0,-447.4
-3881.0,-271.0
-1380.0,-108.0
-1238.0,-108.2
-2907.0,-269.8
-5033.0,-386.6
-5365.0,-379.2
-4836.0,-315.0
-3714.0,-248.2
-3172.0,-226.8
-2852.0,-208.6
-2495.0,-180.0
-2113.0,-161.0
-1829.0,-145.4
-1620.0,-130.6
-1762.0,-147.8
-2599.0,-211.0
-2686.0,-199.0
-2464.0,-185.8
-2008.0,-147.0
-1250.0,-102.8
-906.0,-82.0
-801.0,-72.8
-739.0,-62.2
-807.0,-72.6
-881.0,-83.8
-832.0,-79.6
-739.0,-62.6
-727.0,-53.6
-659.0,-49.4
-517.0,-36.8
-425.0,-30.0
-413.0,-26.0
-400.0,-26.6
-302.0,-24.8
-388.0,-22.4
-370.0,-23.0
-277.0,-20.8
-86.0,-20.8
-6.0,-20.8
-0.0,-22.6
-0.0,-18.4
-6.0,-22.4
-12.0,-22.4
-25.0,-18.2
-55.0,-18.2
-62.0,-10.8
-31.0,-10.8
-6.0,-10.8
-0.0,-7.6
-0.0,-7.6
-3191.0,-16.2
-7404.0,-337.8
-10059.0,-413.2
-9831.0,-164.4
-7281.0,-100.4
-8815.0,-203.0
-9049.0,-241.4
-9634.0,-264.8
-9800.0,-292.8
-9973.0,-286.8
-10330.0,-335.4
-10453.0,-341.8
-10552.0,-348.4
-10595.0,-360.4
-10669.0,-372.2
-10737.0,-392.6
-10768.0,-382.4
-10804.0,-399.6
-10829.0,-403.6
-10848.0,-424.8
-10866.0,-404.2
-10952.0,-420.8
-10891.0,-422.0
-10971.0,-421.6
-11014.0,-455.8
-11008.0,-429.6
-11051.0,-454.6
-11026.0,-442.2
-11045.0,-435.2
-10989.0,-424.8
-10866.0,-407.2
-10626.0,-408.0
-6844.0,-320.0
-3770.0,-229.6
-3068.0,-217.6
-2766.0,-219.6
-2698.0,-208.0
-3369.0,-265.2
-4213.0,-306.8
-4139.0,-287.6
-3659.0,-255.0
-2612.0,-178.0
-1897.0,-137.6
-1521.0,-125.4
-1324.0,-110.2
-1090.0,-96.2
-961.0,-87.8
-1429.0,-131.8
-1731.0,-140.4
-1577.0,-126.4
-1318.0,-112.8
-1072.0,-95.8
-850.0,-76.4
-745.0,-58.4
-678.0,-47.2
-493.0,-34.0
-721.0,-29.4
-2846.0,-63.4
-6320.0,-298.8
-9831.0,-484.4
-9443.0,-188.4
-8013.0,-132.2
-8784.0,-229.2
-9979.0,-305.2
-9739.0,-259.4
-9831.0,-300.2
-10460.0,-363.0
-10626.0,-374.2
-10650.0,-372.0
-10737.0,-400.2
-10768.0,-392.2
-10841.0,-408.4
-10952.0,-437.8
-11002.0,-433.8
-11039.0,-457.8
-10995.0,-439.2
-10854.0,-441.6
-7472.0,-348.6
-5575.0,-294.4
-5261.0,-290.6
-4552.0,-296.4
-3973.0,-272.8
-3733.0,-269.6
-4281.0,-318.2
-4823.0,-347.0
-4675.0,-323.0
-4435.0,-314.6
-671.0,-190.4
3406.0,29.0
7219.0,79.2
5445.0,79.2
5790.0,79.2
5599.0,66.4
5655.0,62.8
6363.0,39.4
7583.0,168.4
8322.0,203.2
8113.0,180.8
8310.0,182.2
8704.0,229.4
9369.0,273.2
9123.0,244.8
9517.0,308.6
9646.0,319.0
9690.0,309.8
9788.0,344.6
9917.0,367.2
9930.0,360.0
9973.0,380.6
10071.0,401.6
10108.0,393.0
10084.0,398.6
10176.0,404.2
10256.0,425.0
10293.0,424.4
10324.0,453.4
10349.0,435.0
7121.0,348.2
320.0,162.4
-5347.0,-156.4
-2661.0,-0.0
-4374.0,98.8
-7718.0,-13.8
-5113.0,-0.0
-6209.0,-0.0
-6757.0,-59.6
-7817.0,-84.0
-7805.0,-122.4
-8599.0,-197.0
-9375.0,-235.8
-9634.0,-274.8
-10041.0,-293.0
-10256.0,-326.0
-10392.0,-333.2
-10577.0,-378.8
-10638.0,-377.6
-10706.0,-392.6
-10743.0,-395.4
-10786.0,-398.2
-10848.0,-423.8
-10885.0,-426.4
-10952.0,-435.8
-10983.0,-427.6
-11014.0,-428.0
-11020.0,-435.4
-11063.0,-460.4
-11076.0,-455.8
-11045.0,-450.2
-11045.0,-460.4
-11069.0,-441.2
-11076.0,-463.4
-11032.0,-448.6
-10737.0,-446.6
-10669.0,-458.6
-10041.0,-444.0
-10219.0,-442.6
-10028.0,-455.8
-9991.0,-436.8
-10034.0,-434.6
-10010.0,-432.2
-10694.0,-449.4
-10971.0,-448.2
-11045.0,-448.4
-11051.0,-446.8
-11094.0,-446.8
-11174.0,-482.8
-11230.0,-483.2
-11205.0,-465.4
-11248.0,-484.6
-11242.0,-494.4
-11279.0,-491.6
-11199.0,-486.6
-10681.0,-478.4
-10533.0,-477.4
-10219.0,-455.0
-10145.0,-471.0
-10133.0,-470.0
-10195.0,-452.6
-10256.0,-463.0
-10299.0,-455.0
-10287.0,-431.6
-10342.0,-444.4
-10373.0,-453.4
-10392.0,-449.4
-10460.0,-458.8
-10521.0,-478.2
-10521.0,-482.2
-10521.0,-468.4
-8772.0,-441.6
-8766.0,-435.6
-6936.0,-406.6
-5316.0,-348.4
-4916.0,-324.8
-4583.0,-321.0
-4263.0,-295.8
-4195.0,-307.6
-5199.0,-380.2
-5439.0,-364.6
-5230.0,-360.0
-4946.0,-338.4
-4626.0,-316.0
-4367.0,-306.0
-3881.0,-270.6
-3597.0,-250.8
-3333.0,-241.2
-3068.0,-226.0
-2944.0,-216.4
-3154.0,-238.0
-3037.0,-220.4
-2883.0,-212.4
-2667.0,-191.0
-2470.0,-184.2
-2211.0,-163.6
-1934.0,-151.0
-1737.0,-144.4
-1503.0,-126.6
-1417.0,-121.0
-1404.0,-120.4
-1337.0,-116.0
-1140.0,-96.4
-961.0,-96.0
-844.0,-82.0
-745.0,-66.8
-727.0,-56.2
-702.0,-46.6
-524.0,-41.0
-363.0,-30.6
-222.0,-22.6
-49.0,-14.6
-18.0,-14.6
-31.0,-14.6
-55.0,-13.4
-80.0,-10.4
-6.0,-10.4
-6.0,-8.6
-0.0,-0.0
-0.0,-0.0
-0.0,-0.0
-6.0,-0.0
-6.0,-0.0
-0.0,-0.0
-0.0,-0.0
-12.0,-0.0
-3647.0,-38.0
-5667.0,-231.2
-8285.0,-260.0
-9412.0,-233.2
-7694.0,-109.0
-8495.0,-156.0
-8747.0,-225.0
-9037.0,-220.8
-9351.0,-258.8
-10071.0,-306.4
-10404.0,-333.2
-10490.0,-344.2
-10583.0,-365.0
-10657.0,-359.0
-10706.0,-371.2
-10749.0,-393.6
-10841.0,-410.6
-10829.0,-407.8
-10885.0,-413.8
-10958.0,-417.0
-10977.0,-422.2
-10989.0,-434.6
-10995.0,-433.4
-11026.0,-443.6
-11008.0,-435.6
-11014.0,-437.0
-10971.0,-405.6
-10989.0,-421.0
-10755.0,-438.4
-10281.0,-399.8
-10078.0,-437.0
-9948.0,-436.8
-10053.0,-422.0
-9942.0,-416.8
-9936.0,-398.2
-9936.0,-414.2
-9880.0,-400.8
-9985.0,-409.0
-10084.0,-420.0
-10090.0,-413.2
-10127.0,-410.6
-10238.0,-438.2
-10269.0,-433.0
-10312.0,-444.4
-10367.0,-447.8
-10441.0,-453.0
-10441.0,-458.2
-8716.0,-403.2
-6838.0,-368.4
-5045.0,-335.2
-4127.0,-267.2
-3431.0,-232.6
-3265.0,-237.4
-4263.0,-336.8
-5359.0,-392.0
-5341.0,-354.8
-5076.0,-349.6
-4571.0,-311.8
-3610.0,-243.0
-2920.0,-211.0
-2612.0,-192.6
-2415.0,-182.2
-2390.0,-188.0
-2994.0,-230.2
-3271.0,-236.2
-3018.0,-221.4
-2821.0,-203.0
-2550.0,-190.6
-2187.0,-165.0
-1774.0,-136.4
-1417.0,-116.2
-1127.0,-99.8
-942.0,-87.0
-906.0,-88.6
-961.0,-94.0
-862.0,-81.4
-788.0,-67.6
-733.0,-54.8
-622.0,-42.6
-419.0,-31.6
-129.0,-23.6
-18.0,-23.6
-12.0,-19.8
-6.0,-19.2
-6.0,-19.2
-6.0,-12.8
-0.0,-0.0
-0.0,-0.0
-6.0,-0.0
-0.0,-0.0
-0.0,-0.0
-6.0,-0.0
-6.0,-0.0
-0.0,-0.0
-1004.0,-14.4
-3092.0,-58.4
-8230.0,-341.8
-9579.0,-253.8
-8612.0,-87.2
-7293.0,-106.4
-9191.0,-243.2
-9671.0,-242.6
-9129.0,-218.8
-10004.0,-302.6
-10349.0,-345.4
-10484.0,-340.6
-10614.0,-368.6
-10681.0,-377.6
-10737.0,-394.2
-10768.0,-387.2
-10878.0,-433.6
-10965.0,-433.8
-10995.0,-437.6
-11002.0,-439.6
-11014.0,-424.2
-11106.0,-459.4
-11137.0,-459.4
-11137.0,-454.2
-11199.0,-465.2
-11156.0,-453.2
-11094.0,-461.0
-11143.0,-455.4
-10731.0,-452.8
-10829.0,-485.0
-10188.0,-445.8
-10115.0,-459.6
-10207.0,-471.0
-10115.0,-447.4
-10071.0,-442.8
-10102.0,-444.0
-10232.0,-441.0
-10324.0,-452.6
-10361.0,-441.8
-10379.0,-446.0
-10386.0,-453.6
-10404.0,-459.0
-10527.0,-472.0
-10614.0,-480.2
-9492.0,-451.0
-7503.0,-404.8
-5415.0,-340.2
-4528.0,-295.6
-3795.0,-268.6
-3480.0,-251.0
-4657.0,-371.0
-5803.0,-408.6
-5753.0,-396.4
-5328.0,-357.8
-4589.0,-308.6
-3487.0,-227.0
-2858.0,-206.4
-2556.0,-189.4
-4090.0,-200.8
-8538.0,-393.0
-10533.0,-545.0
-10780.0,-483.0
-10108.0,-299.6
-9856.0,-297.6
-4836.0,-242.2
-1435.0,-92.2
-899.0,-83.2
-992.0,-86.2
-3215.0,-282.8
-4423.0,-324.4
-4367.0,-301.8
-3893.0,-270.4
-3351.0,-231.2
-2550.0,-205.2
-2624.0,-119.6
-7312.0,-338.4
-10090.0,-388.2
-9776.0,-241.8
-9770.0,-292.8
-9930.0,-327.2
-9998.0,-338.8
-10028.0,-355.6
-10170.0,-385.2
-10306.0,-387.8
-6129.0,-293.4
-2218.0,-139.2
-1626.0,-139.6
-2464.0,-206.4
-3677.0,-301.0
-4823.0,-349.4
-4848.0,-338.4
-3080.0,-251.8
-1300.0,-129.6
-2901.0,-116.8
-7946.0,-377.4
-10379.0,-544.8
-10595.0,-460.6
-9856.0,-243.8
-9763.0,-294.0
-5975.0,-248.0
-2895.0,-155.2
-1811.0,-131.4
-1485.0,-124.0
-1669.0,-148.6
-3277.0,-277.4
-4176.0,-308.0
-4158.0,-296.2
-3887.0,-272.6
-3265.0,-219.6
-2002.0,-138.0
-1275.0,-105.0
-1010.0,-91.8
-856.0,-80.2
-1133.0,-108.0
-1805.0,-154.0
-1725.0,-140.4
-1497.0,-124.8
-1115.0,-100.8
-801.0,-61.4
-598.0,-42.4
-450.0,-34.2
-197.0,-25.6
-136.0,-20.4
-86.0,-16.8
-3123.0,-58.4
-8205.0,-379.0
-10010.0,-406.6
-9265.0,-121.8
-7219.0,-99.4
-8562.0,-208.6
-9024.0,-224.8
-8987.0,-237.2
-9560.0,-295.8
-10041.0,-311.8
-10324.0,-326.8
-10564.0,-361.8
-10632.0,-375.6
-10731.0,-387.6
-10817.0,-433.2
-10897.0,-432.6
-11014.0,-458.6
-11014.0,-429.8
-11063.0,-444.8
-11032.0,-463.0
-10798.0,-447.2
-10632.0,-450.8
-10398.0,-461.4
-10078.0,-448.4
-10065.0,-439.2
-10188.0,-451.8
-10238.0,-452.0
-10287.0,-447.4
-10373.0,-461.4
-10398.0,-460.0
-10429.0,-453.2
-10453.0,-464.4
-10527.0,-472.4
-10589.0,-460.2
-10595.0,-471.8
-10601.0,-472.6
-10527.0,-454.4
-10650.0,-485.8
-10694.0,-492.0
-10731.0,-480.6
-9597.0,-474.4
-7127.0,-388.2
-5211.0,-330.0
-4521.0,-308.4
-4127.0,-284.0
-3887.0,-283.8
-5365.0,-416.4
-6141.0,-425.0
-5994.0,-389.6
-5224.0,-340.4
-4293.0,-292.2
-3850.0,-266.6
-3591.0,-249.0
-3289.0,-242.2
-3006.0,-218.2
-2840.0,-206.2
-3326.0,-254.8
-3579.0,-257.4
-3425.0,-246.8
-3185.0,-228.2
-2901.0,-213.6
-2501.0,-178.6
-2076.0,-156.2
-1780.0,-140.2
-1485.0,-123.8
-1324.0,-112.4
-1306.0,-113.2
-1429.0,-127.0
-1343.0,-111.0
-1140.0,-101.2
-936.0,-87.0
-807.0,-71.2
-733.0,-50.6
-388.0,-30.6
-55.0,-30.6
12.0,-30.6
18.0,-30.4
-0.0,-24.6
-6.0,-24.6
-6.0,-35.8
-6.0,-0.0
-6.0,-0.0
-6.0,-0.0
-0.0,-0.0
-0.0,-0.0
-6.0,-0.0
-0.0,-0.0
-6.0,-0.0
-0.0,-0.0
-0.0,-0.0
-6.0,-0.0
-1183.0,-0.0
-6850.0,-256.0
-9628.0,-345.4
-9517.0,-190.4
-7152.0,-89.4
-7564.0,-169.2
-9394.0,-244.6
-9511.0,-259.4
-9659.0,-292.4
-10188.0,-321.2
-10410.0,-355.2
-10564.0,-360.0
-10632.0,-376.0
-10694.0,-389.0
-10761.0,-415.4
-10798.0,-401.4
-10872.0,-419.6
-10958.0,-416.0
-10860.0,-425.2
-10065.0,-250.2
-8667.0,-124.2
-6640.0,-92.0
-7497.0,-137.6
-7897.0,-92.4
-6647.0,-71.0
-6092.0,-71.0
-7527.0,-135.4
-7688.0,-69.4
-5840.0,-17.0
-6382.0,-17.0
-6234.0,-17.0
-6382.0,-9.6
-6406.0,-0.0
-6295.0,-0.0
-6326.0,15.2
-6203.0,-0.0
-6215.0,-0.0
-6123.0,-0.0
-6203.0,-0.0
-6228.0,-0.0
-6295.0,-0.0
-6326.0,-0.0
-6320.0,-0.0
-4749.0,-0.0
-678.0,77.4
2778.0,171.8
6739.0,309.0
9030.0,387.2
8470.0,124.4
5883.0,32.4
7207.0,120.6
8667.0,208.4
8273.0,177.4
8297.0,183.4
8655.0,237.8
6930.0,249.0
4090.0,176.0
1749.0,111.2
942.0,77.0
788.0,54.6
801.0,66.4
1368.0,124.0
2470.0,204.2
936.0,177.0
-4016.0,-24.6
-5341.0,-178.0
-3918.0,71.4
-7361.0,-32.2
-6024.0,-63.6
-7373.0,-115.4
-8236.0,-199.0
-8421.0,-190.6
-8396.0,-180.8
-8636.0,-221.0
-9006.0,-250.4
-9265.0,-279.0
-6751.0,-225.4
-1626.0,-69.8
-653.0,-36.2
-684.0,-34.4
-1294.0,-124.2
-2766.0,-230.2
-2951.0,-220.4
-2273.0,-158.8
-1214.0,-94.6
333.0,-73.4
6844.0,283.2
8895.0,247.8
7429.0,123.0
5858.0,123.0
7768.0,171.8
8538.0,166.8
8045.0,158.2
8051.0,188.6
4133.0,135.4
370.0,20.8
-6.0,20.8
43.0,20.8
117.0,7.8
-1786.0,26.6
-5242.0,-0.0
-6856.0,-43.6
-7269.0,-60.2
-7472.0,-128.6
-7798.0,-125.8
-8414.0,-180.8
-8113.0,-179.4
-8230.0,-188.8
-9092.0,-264.8
-9271.0,-273.4
-9369.0,-283.2
-9474.0,-318.8
-9585.0,-310.6
-9726.0,-362.6
-9819.0,-346.4
-9887.0,-362.2
-9985.0,-376.2
-10065.0,-391.8
-10078.0,-384.2
-10201.0,-421.2
-10287.0,-412.2
-10336.0,-415.8
-10373.0,-437.8
-10392.0,-432.0
-10453.0,-451.8
-10478.0,-466.0
-10540.0,-460.8
-10620.0,-464.4
-10644.0,-477.2
-10632.0,-447.2
-10614.0,-459.8
-10657.0,-475.2
-10737.0,-477.6
-10780.0,-492.4
-10823.0,-491.8
-8957.0,-463.0
-5772.0,-357.2
-4749.0,-291.0
-4078.0,-284.6
-2427.0,-199.4
-4361.0,-356.6
-5772.0,-428.8
-6203.0,-430.2
-5957.0,-406.8
-5131.0,-329.0
-4046.0,-269.4
-2883.0,-199.8
-2458.0,-180.6
-2174.0,-168.4
-2248.0,-187.0
-3345.0,-258.0
-3610.0,-245.8
-3369.0,-234.6
-3610.0,-229.2
-5760.0,-259.0
-10016.0,-445.2
-10379.0,-391.2
-9794.0,-250.0
-9757.0,-283.0
-9924.0,-321.8
-9973.0,-342.8
-10071.0,-363.0
-10182.0,-383.2
-10269.0,-410.0
-10318.0,-402.8
-10392.0,-430.8
-10416.0,-431.8
-10472.0,-445.0
-10533.0,-472.4
-10540.0,-467.8
-10577.0,-464.2
-10589.0,-465.0
-10620.0,-460.6
-10675.0,-466.8
-10724.0,-488.8
-10798.0,-492.0
-10811.0,-484.2
-10761.0,-486.8
-10792.0,-500.2
-9117.0,-451.6
-5581.0,-348.4
-4528.0,-305.2
-4127.0,-279.2
-4232.0,-311.8
-5316.0,-402.2
-6203.0,-450.2
-6240.0,-423.8
-5840.0,-393.2
-4953.0,-328.8
-4207.0,-295.8
-3825.0,-269.2
-3604.0,-261.8
-3363.0,-239.8
-3499.0,-261.2
-3708.0,-269.4
-3659.0,-263.6
-3450.0,-248.8
-3265.0,-238.8
-3000.0,-214.8
-2797.0,-205.0
-2532.0,-190.0
-2273.0,-168.8
-2039.0,-154.6
-1786.0,-154.6
-1743.0,-142.4
-1866.0,-151.2
-1928.0,-155.8
-1873.0,-146.4
-1688.0,-127.6
-1448.0,-123.6
-1232.0,-107.0
-1010.0,-92.2
-856.0,-81.0
-788.0,-67.6
-733.0,-62.4
-727.0,-58.8
-721.0,-50.8
-573.0,-41.4
-431.0,-29.0
-209.0,-26.8
-3018.0,-20.0
-5261.0,-250.0
-8439.0,-407.8
-9591.0,-235.2
-8371.0,-148.2
-8587.0,-187.2
-8612.0,-210.4
-9197.0,-256.6
-9591.0,-296.2
-9782.0,-295.0
-9917.0,-335.4
-6000.0,-252.8
-2507.0,-148.2
-1417.0,-104.8
-1201.0,-101.2
-2168.0,-196.6
-3702.0,-292.8
-4115.0,-297.0
-3967.0,-274.4
-3413.0,-243.8
-2994.0,-216.6
-2575.0,-185.4
-1866.0,-139.0
-1361.0,-112.2
-1023.0,-92.2
-813.0,-66.6
-739.0,-53.0
-542.0,-39.4
-394.0,-29.6
-628.0,-30.2
-807.0,-74.4
-788.0,-70.0
-727.0,-61.0
-271.0,-33.8
6.0,-10.2
-6.0,-10.2
1318.0,-5.8
4823.0,199.0
5827.0,125.2
7324.0,117.2
6431.0,40.4
7515.0,131.6
8180.0,151.8
8217.0,153.4
8396.0,201.0
8784.0,231.6
8907.0,217.0
8913.0,263.0
9375.0,274.2
9462.0,298.4
9573.0,299.8
9683.0,327.6
9794.0,344.4
7946.0,312.2
3209.0,170.8
1866.0,134.8
1411.0,126.4
1928.0,166.2
3086.0,259.6
1743.0,259.0
-4281.0,27.2
-6647.0,-50.6
-5858.0,-50.6
-6049.0,-44.4
-6074.0,-20.6
-8100.0,-187.4
-7423.0,-129.6
-7712.0,-128.8
-8125.0,-190.8
-9123.0,-280.0
-9246.0,-246.2
-9265.0,-277.2
-9455.0,-293.0
-9560.0,-313.6
-9634.0,-317.0
-9683.0,-323.0
-9856.0,-356.2
-9991.0,-376.8
-10034.0,-368.4
-10028.0,-383.2
-10071.0,-398.0
-10170.0,-410.6
-10219.0,-395.8
-10244.0,-412.2
-10250.0,-403.0
-10336.0,-442.6
-10349.0,-439.0
-10373.0,-429.6
-10386.0,-434.0
-10423.0,-430.4
-10466.0,-442.8
-10509.0,-452.8
-10503.0,-466.8
-10601.0,-465.6
-10620.0,-476.4
-10521.0,-462.8
-10620.0,-465.0
-10626.0,-474.6
-10687.0,-481.0
-10737.0,-470.0
-10731.0,-489.4
-10743.0,-483.8
-10780.0,-477.0
-10780.0,-481.8
-10804.0,-491.4
-10786.0,-498.8
-10823.0,-480.0
-10798.0,-482.8
-10817.0,-493.6
-10804.0,-481.2
-10817.0,-493.0
-10878.0,-506.2
-10878.0,-493.2
-10854.0,-504.6
-10823.0,-496.4
-10817.0,-490.0
-10841.0,-507.0
-10878.0,-498.8
-9671.0,-474.2
-7743.0,-430.2
-1374.0,-252.6
3259.0,-111.0
6172.0,-0.0
4133.0,-0.0
3862.0,-65.0
7571.0,-0.0
4429.0,-0.0
6776.0,6.4
5698.0,6.4
5815.0,4.2
7078.0,140.2
9037.0,315.8
9172.0,228.6
9043.0,210.2
9037.0,235.0
9147.0,255.2
9252.0,263.8
9419.0,293.4
9566.0,305.2
9671.0,312.8
9794.0,355.0
9899.0,360.8
9936.0,357.0
10071.0,396.6
10213.0,412.8
10250.0,406.4
10262.0,393.6
10287.0,414.8
10373.0,424.4
8568.0,371.8
4497.0,266.8
3493.0,236.8
3105.0,238.4
3080.0,237.6
4121.0,331.0
6000.0,382.8
9523.0,512.8
10509.0,528.2
10238.0,431.2
9646.0,269.0
9622.0,317.6
9782.0,340.6
9702.0,352.6
9634.0,324.6
9677.0,350.6
9720.0,373.2
9726.0,348.2
9677.0,354.6
9782.0,371.0
9782.0,376.2
9844.0,374.4
9887.0,376.6
9911.0,367.8
9961.0,383.6
9930.0,347.6
10022.0,375.6
10059.0,380.2
10059.0,368.0
10096.0,375.4
10170.0,374.2
10102.0,366.0
10158.0,374.4
10207.0,381.0
10250.0,381.0
10293.0,386.6
10269.0,395.4
10287.0,385.2
10281.0,364.6
10250.0,381.4
10324.0,396.4
10306.0,364.0
10312.0,387.0
10361.0,401.4
10367.0,399.0
10373.0,408.8
10416.0,389.4
10386.0,395.8
10367.0,393.8
10410.0,414.0
10416.0,406.8
10379.0,405.4
10466.0,424.2
10447.0,406.0
10373.0,396.2
10460.0,435.0
10435.0,405.0
10496.0,427.2
10564.0,450.4
10570.0,428.6
10570.0,442.8
10509.0,432.4
10472.0,437.0
10478.0,420.6
10527.0,449.0
10558.0,432.8
10583.0,444.2
10601.0,441.0
10509.0,422.2
10515.0,448.8
10515.0,434.6
10583.0,436.2
10564.0,459.2
10583.0,436.4
10490.0,421.0
10460.0,426.6
10496.0,417.4
10509.0,443.4
10595.0,451.4
10644.0,452.2
10607.0,449.0
10601.0,443.8
10521.0,435.2
10503.0,427.6
10620.0,454.8
10515.0,416.2
10577.0,451.8
10601.0,447.2
10447.0,404.8
10478.0,432.8
10490.0,409.0
10503.0,424.6
10583.0,431.8
10583.0,436.2
10570.0,442.6
10503.0,422.6
10509.0,433.0
10490.0,410.2
10595.0,441.2
10607.0,418.6
10601.0,441.2
10607.0,453.6
10558.0,414.0
10515.0,436.8
10515.0,418.6
10583.0,428.8
10564.0,439.4
10589.0,434.2
10583.0,439.2
10472.0,424.0
10552.0,435.2
10490.0,404.0
10509.0,423.6
10614.0,450.6
10589.0,432.4
10614.0,451.2
10614.0,434.8
10595.0,442.8
10564.0,430.6
9936.0,436.4
4916.0,335.0
-1460.0,93.2
-4860.0,-108.4
-6209.0,-26.6
-5217.0,-8.6
-6037.0,-8.6
-6228.0,-9.4
-6228.0,-4.8
-6838.0,-107.6
-8168.0,-180.6
-7515.0,-130.0
-8414.0,-191.2
-8661.0,-199.8
-8895.0,-227.8
-9184.0,-250.4
-9209.0,-269.0
-9363.0,-277.6
-9449.0,-291.6
-9609.0,-332.4
-9628.0,-317.6
-9696.0,-343.2
-9782.0,-333.6
-9862.0,-369.4
-9936.0,-362.4
-10016.0,-388.0
-10102.0,-396.2
-10207.0,-433.8
-10262.0,-421.4
-10262.0,-415.0
-10269.0,-419.2
-10336.0,-424.4
-10398.0,-441.6
-10373.0,-448.6
-10441.0,-448.2
-10429.0,-441.4
-10429.0,-447.2
-10342.0,-417.8
-10423.0,-450.4
-10472.0,-470.8
-10496.0,-461.0
-10540.0,-477.6
-10601.0,-482.4
