,left_voltage,right_voltage,left_velo,right_velo,dt
2146,-1873,-6228,-40.799999,-0.0,19998
2147,-1879,-6295,-40.799999,-0.0,20003
2148,-407,-6326,-31.799999,-0.0,19995
2149,3148,-6320,143.800003,-0.0,20008
2150,4854,-4749,189.0,-0.0,20001
2151,6388,-678,142.600006,77.400002,19998
2152,3474,2778,93.400002,171.800003,19989
2153,5513,6739,26.0,309.0,19999
2154,7909,9030,116.199997,387.200012,19999
2155,7287,8470,85.400002,124.400002,19999
2156,7620,5883,139.199997,32.400002,19999
2157,8173,7207,159.399994,120.599998,19999
2158,7885,8667,157.800003,208.399994,20000
2159,8439,8273,198.199997,177.399994,19998
2160,8519,8297,217.199997,183.399994,19998
2161,8901,8655,248.600006,237.800003,20012
2162,6332,6930,233.0,249.0,19996
2163,2187,4090,78.400002,176.0,19989
2164,961,1749,73.400002,111.199997,19999
2165,942,942,88.0,77.0,19998
2166,1774,788,144.199997,54.599998,19999
2167,1663,801,137.600006,66.400002,19998
2168,1466,1368,125.800003,124.0,20125
2169,1435,2470,124.0,204.199997,19886
2170,1774,936,109.800003,177.0,19999
2171,5408,-4016,225.600006,-24.6,20000
2172,8852,-5341,412.200012,-178.0,19989
2173,9560,-3918,214.600006,71.400002,20130
2174,8661,-7361,182.600006,-32.200001,19868
2175,7835,-6024,151.0,-63.599998,19999
2176,7577,-7373,164.800003,-115.400002,20000
2177,8045,-8236,205.0,-199.0,19998
2178,8963,-8421,239.600006,-190.600006,19999
2179,8864,-8396,225.199997,-180.800003,20000
2180,8901,-8636,237.600006,-221.0,19998
2181,9191,-9006,269.0,-250.399994,20000
2182,9265,-9265,275.600006,-279.0,20005
2183,7343,-6751,248.199997,-225.399994,19989
2184,1682,-1626,67.0,-69.800003,20000
2185,647,-653,39.400002,-36.200001,19999
2186,721,-684,36.799999,-34.400002,20000
2187,961,-1294,90.599998,-124.199997,19998
2188,949,-2766,91.0,-230.199997,19999
2189,1053,-2951,102.400002,-220.399994,20000
2190,936,-2273,90.0,-158.800003,19998
2191,801,-1214,77.599998,-94.599998,20012
2192,-400,333,69.0,-73.400002,19997
2193,-5408,6844,-191.0,283.200012,19990
2194,-8673,8895,-174.399994,247.800003,20000
2195,-7817,7429,-104.800003,123.0,19998
2196,-6523,5858,-62.599998,123.0,19999
2197,-7540,7768,-127.0,171.800003,20000
2198,-7552,8538,-131.399994,166.800003,19999
2199,-7595,8045,-152.199997,158.199997,20000
2200,-8427,8051,-188.0,188.600006,20006
2201,-3758,4133,-126.400002,135.399994,19990
2202,-548,370,-79.599998,20.799999,19998
2203,-80,-6,-79.599998,20.799999,19999
2204,-160,43,-38.200001,20.799999,19999
2205,-641,117,-24.4,7.8,20012
2206,-2224,-1786,-79.0,26.6,19999
2207,-6111,-5242,-291.200012,-0.0,19989
2208,-9265,-6856,-305.0,-43.599998,19998
2209,-8957,-7269,-165.600006,-60.200001,20000
2210,-7109,-7472,-111.800003,-128.600006,19998
2211,-7897,-7798,-139.0,-125.800003,19999
2212,-7694,-8414,-141.600006,-180.800003,20000
2213,-7706,-8113,-157.399994,-179.399994,19998
2214,-8396,-8230,-215.800003,-188.800003,20130
2215,-8852,-9092,-242.800003,-264.799988,19869
2216,-8889,-9271,-248.600006,-273.399994,19999
2217,-9357,-9369,-273.799988,-283.200012,19999
2218,-9431,-9474,-285.799988,-318.799988,19999
2219,-9554,-9585,-298.399994,-310.600006,20129
2220,-9653,-9726,-310.600006,-362.600006,19869
2221,-9807,-9819,-351.799988,-346.399994,19999
2222,-9856,-9887,-333.399994,-362.200012,20000
2223,-9979,-9985,-375.0,-376.200012,19999
2224,-10034,-10065,-368.799988,-391.799988,19999
2225,-10102,-10078,-394.0,-384.200012,19999
2226,-10152,-10201,-377.200012,-421.200012,19999
2227,-10287,-10287,-419.799988,-412.200012,20000
2228,-10324,-10336,-409.799988,-415.799988,19998
2229,-10361,-10373,-429.200012,-437.799988,19999
2230,-10355,-10392,-424.399994,-432.0,19999
2231,-10460,-10453,-439.200012,-451.799988,20000
2232,-10435,-10478,-430.600006,-466.0,20001
2233,-10558,-10540,-440.600006,-460.799988,19997
2234,-10595,-10620,-461.600006,-464.399994,19999
2235,-10607,-10644,-447.799988,-477.200012,19999
2236,-10663,-10632,-487.200012,-447.200012,20000
2237,-10601,-10614,-469.200012,-459.799988,20019
2238,-10632,-10657,-450.600006,-475.200012,19978
2239,-10724,-10737,-486.399994,-477.600006,19999
2240,-10743,-10780,-479.399994,-492.399994,19999
2241,-10786,-10823,-468.0,-491.799988,20005
2242,-8013,-8957,-449.399994,-463.0,20002
2243,-5390,-5772,-352.0,-357.200012,19990
2244,-6813,-4749,-372.200012,-291.0,20004
2245,-10724,-4078,-556.599976,-284.600006,19999
2246,-11550,-2427,-592.200012,-199.399994,19994
2247,-11476,-4361,-506.399994,-356.600006,19999
2248,-11230,-5772,-478.600006,-428.799988,19999
2249,-11112,-6203,-451.0,-430.200012,19999
2250,-11063,-5957,-466.600006,-406.799988,20000
2251,-11032,-5131,-427.200012,-329.0,19999
2252,-11057,-4046,-453.200012,-269.399994,19998
2253,-11026,-2883,-443.0,-199.800003,20000
2254,-11002,-2458,-412.600006,-180.600006,19999
2255,-11094,-2174,-470.200012,-168.399994,19999
2256,-11039,-2248,-431.399994,-187.0,19999
2257,-11051,-3345,-431.600006,-258.0,19999
2258,-11051,-3610,-464.200012,-245.800003,19998
2259,-11039,-3369,-429.600006,-234.600006,20004
2260,-11076,-3610,-459.0,-229.199997,20000
2261,-10724,-5760,-441.0,-259.0,19994
2262,-10496,-10016,-436.0,-445.200012,19998
2263,-10496,-10379,-449.399994,-391.200012,20000
2264,-10053,-9794,-410.799988,-250.0,19999
2265,-10010,-9757,-424.0,-283.0,19998
2266,-10090,-9924,-429.600006,-321.799988,20000
2267,-10115,-9973,-421.799988,-342.799988,19999
2268,-10182,-10071,-404.600006,-363.0,19999
2269,-10281,-10182,-429.399994,-383.200012,19999
2270,-10330,-10269,-431.399994,-410.0,19999
2271,-10342,-10318,-412.399994,-402.799988,20000
2272,-10435,-10392,-457.600006,-430.799988,19998
2273,-10416,-10416,-422.399994,-431.799988,20001
2274,-10453,-10472,-420.799988,-445.0,19997
2275,-10583,-10533,-460.200012,-472.399994,19999
2276,-10570,-10540,-433.799988,-467.799988,20000
2277,-10521,-10577,-446.0,-464.200012,19998
2278,-10601,-10589,-457.799988,-465.0,20001
2279,-10620,-10620,-439.799988,-460.600006,19997
2280,-10638,-10675,-453.600006,-466.799988,19999
2281,-10706,-10724,-466.399994,-488.799988,20000
2282,-10743,-10798,-477.600006,-492.0,19998
2283,-10774,-10811,-478.0,-484.200012,20002
2284,-10749,-10761,-466.200012,-486.799988,19997
2285,-10749,-10792,-474.799988,-500.200012,20005
2286,-9154,-9117,-432.200012,-451.600006,20003
2287,-5581,-5581,-363.600006,-348.399994,19994
2288,-5840,-4528,-312.399994,-305.200012,19994
2289,-10244,-4127,-505.200012,-279.200012,19999
2290,-11581,-4232,-598.599976,-311.799988,19999
2291,-11507,-5316,-493.200012,-402.200012,20000
2292,-11162,-6203,-453.799988,-450.200012,19998
2293,-11069,-6240,-459.600006,-423.799988,19999
2294,-11217,-5840,-491.799988,-393.200012,19999
2295,-11186,-4953,-473.600006,-328.799988,19999
2296,-11143,-4207,-460.0,-295.799988,20000
2297,-11143,-3825,-461.399994,-269.200012,19997
2298,-11131,-3604,-460.200012,-261.799988,19999
2299,-11143,-3363,-458.200012,-239.800003,19999
2300,-11149,-3499,-440.799988,-261.200012,19999
2301,-11125,-3708,-457.600006,-269.399994,19999
2302,-11149,-3659,-457.600006,-263.600006,20000
2303,-11119,-3450,-468.600006,-248.800003,19998
2304,-11137,-3265,-473.600006,-238.800003,20000
2305,-11100,-3000,-447.200012,-214.800003,19999
2306,-11088,-2797,-453.799988,-205.0,19999
2307,-11094,-2532,-446.799988,-190.0,19999
2308,-11082,-2273,-445.600006,-168.800003,19999
2309,-10995,-2039,-411.799988,-154.600006,20000
2310,-11020,-1786,-427.0,-154.600006,19999
2311,-10989,-1743,-429.399994,-142.399994,19999
2312,-10971,-1866,-412.799988,-151.199997,19999
2313,-11026,-1928,-459.200012,-155.800003,19998
2314,-10971,-1873,-410.600006,-146.399994,20000
2315,-11026,-1688,-440.600006,-127.599998,19999
2316,-10989,-1448,-424.399994,-123.599998,19999
2317,-10965,-1232,-409.200012,-107.0,20000
2318,-11014,-1010,-434.600006,-92.199997,19998
2319,-10983,-856,-421.600006,-81.0,20000
2320,-10971,-788,-419.399994,-67.599998,20000
2321,-10995,-733,-434.399994,-62.400002,19998
2322,-11008,-727,-431.0,-58.799999,20000
2323,-10946,-721,-412.600006,-50.799999,19998
2324,-10977,-573,-411.600006,-41.400002,19999
2325,-11008,-431,-432.0,-29.0,19999
2326,-10971,-209,-414.600006,-26.799999,20005
2327,-10798,-3018,-444.799988,-20.0,20000
2328,-10496,-5261,-412.200012,-250.0,19993
2329,-10336,-8439,-424.0,-407.799988,20000
2330,-9911,-9591,-392.600006,-235.199997,20000
2331,-9936,-8371,-402.0,-148.199997,19999
2332,-9887,-8587,-402.799988,-187.199997,20131
2333,-9850,-8612,-374.799988,-210.399994,19866
2334,-9874,-9197,-398.600006,-256.600006,19999
2335,-9819,-9591,-359.600006,-296.200012,20000
2336,-9948,-9782,-401.399994,-295.0,19999
2337,-10071,-9917,-413.399994,-335.399994,20005
2338,-8624,-6000,-397.600006,-252.800003,19990
2339,-4441,-2507,-262.600006,-148.199997,19999
2340,-3591,-1417,-250.600006,-104.800003,19999
2341,-3197,-1201,-227.600006,-101.199997,19999
2342,-3092,-2168,-236.0,-196.600006,19998
2343,-3505,-3702,-263.600006,-292.799988,19999
2344,-3647,-4115,-262.600006,-297.0,19999
2345,-3554,-3967,-261.200012,-274.399994,20001
2346,-3289,-3413,-246.0,-243.800003,19997
2347,-2932,-2994,-215.0,-216.600006,19999
2348,-2673,-2575,-196.600006,-185.399994,19999
2349,-2267,-1866,-165.199997,-139.0,19999
2350,-1602,-1361,-118.0,-112.199997,20001
2351,-936,-1023,-71.400002,-92.199997,19998
2352,-591,-813,-43.0,-66.599998,19998
2353,-314,-739,-28.6,-53.0,20000
2354,-708,-542,-34.400002,-39.400002,20000
2355,-807,-394,-78.0,-29.6,19997
2356,-733,-628,-69.199997,-30.200001,20000
2357,-715,-807,-53.200001,-74.400002,19998
2358,-431,-788,-41.0,-70.0,20001
2359,-62,-727,-30.799999,-61.0,19998
2360,12,-271,-26.4,-33.799999,19998
2361,-12,6,-26.4,-10.2,20000
2362,-6,-6,-25.200001,-10.2,20013
2363,1047,1318,-16.799999,-5.8,19989
2364,4731,4823,177.199997,199.0,20007
2365,6055,5827,100.0,125.199997,19988
2366,7398,7324,126.0,117.199997,20002
2367,7909,6431,186.199997,40.400002,19996
2368,7626,7515,141.600006,131.600006,20002
2369,7380,8180,133.800003,151.800003,19998
2370,7885,8217,183.0,153.399994,19997
2371,8421,8396,220.0,201.0,20001
2372,8846,8784,226.0,231.600006,19998
2373,8907,8907,230.399994,217.0,20135
2374,8815,8913,234.800003,263.0,19863
2375,9265,9375,271.799988,274.200012,20000
2376,9400,9462,286.399994,298.399994,19999
2377,9548,9573,311.0,299.799988,19999
2378,9628,9683,318.600006,327.600006,20132
2379,9763,9794,341.399994,344.399994,19873
2380,7318,7946,290.799988,312.200012,19990
2381,2698,3209,175.199997,170.800003,19999
2382,2137,1866,161.800003,134.800003,19998
2383,1873,1411,149.800003,126.400002,19999
2384,1682,1928,140.800003,166.199997,20000
2385,2907,3086,246.0,259.600006,20011
2386,-573,1743,150.399994,259.0,19999
2387,-5636,-4281,0.0,27.200001,19989
2388,-7158,-6647,-59.599998,-50.599998,19999
2389,-5606,-5858,-59.599998,-50.599998,19999
2390,-6018,-6049,-61.400002,-44.400002,19999
2391,-6388,-6074,-21.799999,-20.6,20000
2392,-7527,-8100,-101.199997,-187.399994,19997
2393,-7583,-7423,-107.800003,-129.600006,20000
2394,-7977,-7712,-112.400002,-128.800003,19999
2395,-7423,-8125,-136.0,-190.800003,19999
2396,-8131,-9123,-244.0,-280.0,20000
2397,-9135,-9246,-253.0,-246.199997,19998
2398,-9197,-9265,-240.0,-277.200012,19999
2399,-9289,-9455,-278.600006,-293.0,19999
2400,-9517,-9560,-281.0,-313.600006,19999
2401,-9603,-9634,-312.399994,-317.0,19999
2402,-9671,-9683,-315.0,-323.0,19999
2403,-9800,-9856,-336.399994,-356.200012,19999
2404,-9961,-9991,-362.0,-376.799988,20000
2405,-9985,-10034,-355.399994,-368.399994,19998
2406,-10010,-10028,-375.200012,-383.200012,19999
2407,-10010,-10071,-346.200012,-398.0,20000
2408,-10096,-10170,-385.200012,-410.600006,19998
2409,-10170,-10219,-384.799988,-395.799988,20000
2410,-10201,-10244,-376.600006,-412.200012,19998
2411,-10232,-10250,-383.0,-403.0,20000
2412,-10299,-10336,-395.0,-442.600006,19999
2413,-10318,-10349,-411.399994,-439.0,19998
2414,-10342,-10373,-396.600006,-429.600006,20000
2415,-10404,-10386,-436.799988,-434.0,19999
2416,-10367,-10423,-405.399994,-430.399994,20000
2417,-10435,-10466,-426.0,-442.799988,19999
2418,-10460,-10509,-425.0,-452.799988,19998
2419,-10472,-10503,-430.399994,-466.799988,20132
2420,-10503,-10601,-430.399994,-465.600006,19867
2421,-10607,-10620,-459.399994,-476.399994,19999
2422,-10496,-10521,-434.399994,-462.799988,19999
2423,-10607,-10620,-456.399994,-465.0,19999
2424,-10632,-10626,-467.0,-474.600006,20965
2425,-10644,-10687,-434.399994,-481.0,19997
2426,-10737,-10737,-479.0,-470.0,19999
2427,-10706,-10731,-463.600006,-489.399994,20000
2428,-10706,-10743,-447.799988,-483.799988,19999
2429,-10768,-10780,-479.799988,-477.0,19999
2430,-10743,-10780,-478.600006,-481.799988,19999
2431,-10743,-10804,-454.200012,-491.399994,20000
2432,-10774,-10786,-497.399994,-498.799988,19999
2433,-10755,-10823,-465.200012,-480.0,19998
2434,-10811,-10798,-497.200012,-482.799988,20000
2435,-10792,-10817,-486.200012,-493.600006,19999
2436,-10792,-10804,-477.399994,-481.200012,19999
2437,-10835,-10817,-500.600006,-493.0,19999
2438,-10848,-10878,-485.600006,-506.200012,19998
2439,-10823,-10878,-487.200012,-493.200012,20000
2440,-10841,-10854,-479.0,-504.600006,19999
2441,-10786,-10823,-486.799988,-496.399994,19999
2442,-10811,-10817,-496.0,-490.0,19999
2443,-10823,-10841,-475.0,-507.0,20000
2444,-10860,-10878,-522.200012,-498.799988,20007
2445,-9246,-9671,-471.799988,-474.200012,19997
2446,-8402,-7743,-460.799988,-430.200012,20001
2447,-3567,-1374,-355.399994,-252.600006,19999
2448,2082,3259,-101.0,-111.0,19989
2449,6357,6172,-22.799999,-0.0,20008
2450,5187,4133,0.0,-0.0,19991
2451,6086,3862,0.0,-65.0,19998
2452,6363,7571,0.0,-0.0,19999
2453,6055,4429,6.2,-0.0,19999
2454,6308,6776,14.0,6.4,19999
2455,6308,5698,14.0,6.4,20000
2456,6369,5815,21.4,4.2,19998
2457,7367,7078,110.0,140.199997,19999
2458,8082,9037,183.199997,315.799988,20000
2459,8778,9172,217.199997,228.600006,19998
2460,8020,9043,192.0,210.199997,20000
2461,9000,9037,262.799988,235.0,19999
2462,9160,9147,253.600006,255.199997,19998
2463,9166,9252,247.600006,263.799988,20000
2464,9265,9419,290.200012,293.399994,19999
2465,9505,9566,315.399994,305.200012,19999
2466,9622,9671,326.399994,312.799988,19999
2467,9757,9794,336.799988,355.0,19999
2468,9819,9899,350.399994,360.799988,19999
2469,9874,9936,355.799988,357.0,19999
2470,10016,10071,380.399994,396.600006,19999
2471,10115,10213,388.399994,412.799988,19999
2472,10201,10250,400.399994,406.399994,19999
2473,10232,10262,415.200012,393.600006,19999
2474,10244,10287,408.200012,414.799988,19999
2475,10306,10373,415.399994,424.399994,20005
2476,8575,8568,405.600006,371.799988,19990
2477,4755,4497,289.600006,266.799988,19999
2478,3887,3493,270.600006,236.800003,19999
2479,3511,3105,258.200012,238.399994,19999
2480,3222,3080,235.800003,237.600006,20011
2481,1404,4121,242.199997,331.0,19998
2482,-3523,6000,108.199997,382.799988,19990
2483,-6308,9523,0.0,512.799988,19999
2484,-7102,10509,-57.799999,528.200012,19999
2485,-6591,10238,-39.799999,431.200012,19999
2486,-6351,9646,-39.799999,269.0,20000
2487,-6215,9622,-39.799999,317.600006,19998
2488,-6677,9782,-25.0,340.600006,19999
2489,-7201,9702,-91.0,352.600006,19999
2490,-7306,9634,-96.599998,324.600006,19999
2491,-7712,9677,-139.600006,350.600006,20000
2492,-7780,9720,-163.199997,373.200012,19998
2493,-8205,9726,-177.0,348.200012,19999
2494,-8963,9677,-236.399994,354.600006,20000
2495,-9289,9782,-253.800003,371.0,19998
2496,-9431,9782,-259.799988,376.200012,20000
2497,-9628,9844,-283.200012,374.399994,19999
2498,-9690,9887,-303.399994,376.600006,19999
2499,-9813,9911,-327.399994,367.799988,20000
2500,-9868,9961,-331.399994,383.600006,19998
2501,-9917,9930,-350.399994,347.600006,20000
2502,-9979,10022,-354.600006,375.600006,19999
2503,-10047,10059,-388.399994,380.200012,19999
2504,-10084,10059,-381.600006,368.0,19999
2505,-10090,10096,-396.399994,375.399994,19999
2506,-10176,10170,-383.600006,374.200012,20000
2507,-10213,10102,-428.200012,366.0,19998
2508,-10201,10158,-394.799988,374.399994,19999
2509,-10287,10207,-457.600006,381.0,19999
2510,-10312,10250,-423.0,381.0,19999
2511,-10373,10293,-448.399994,386.600006,20000
2512,-10361,10269,-444.399994,395.399994,19998
2513,-10373,10287,-441.0,385.200012,19999
2514,-10386,10281,-442.799988,364.600006,20000
2515,-10367,10250,-440.0,381.399994,19999
2516,-10423,10324,-458.200012,396.399994,20000
2517,-10429,10306,-463.399994,364.0,19998
2518,-10423,10312,-463.799988,387.0,19999
2519,-10460,10361,-477.799988,401.399994,19999
2520,-10478,10367,-477.600006,399.0,20000
2521,-10496,10373,-456.200012,408.799988,19998
2522,-10509,10416,-483.200012,389.399994,20000
2523,-10503,10386,-480.399994,395.799988,19998
2524,-10484,10367,-467.799988,393.799988,20000
2525,-10484,10410,-478.200012,414.0,19999
2526,-10515,10416,-464.799988,406.799988,19998
2527,-10478,10379,-454.600006,405.399994,20000
2528,-10521,10466,-478.399994,424.200012,19999
2529,-10496,10447,-448.799988,406.0,19999
2530,-10460,10373,-463.799988,396.200012,19999
2531,-10533,10460,-463.799988,435.0,19999
2532,-10515,10435,-465.200012,405.0,19999
2533,-10583,10496,-470.600006,427.200012,19999
2534,-10607,10564,-455.399994,450.399994,19999
2535,-10614,10570,-476.600006,428.600006,20000
2536,-10601,10570,-469.200012,442.799988,19998
2537,-10601,10509,-459.799988,432.399994,19999
2538,-10484,10472,-454.799988,437.0,19999
2539,-10521,10478,-459.799988,420.600006,20000
2540,-10564,10527,-438.799988,449.0,20000
2541,-10589,10558,-474.0,432.799988,19998
2542,-10620,10583,-452.0,444.200012,20000
2543,-10620,10601,-458.0,441.0,19999
2544,-10577,10509,-464.799988,422.200012,19999
2545,-10570,10515,-451.799988,448.799988,19999
2546,-10583,10515,-463.399994,434.600006,19998
2547,-10589,10583,-453.0,436.200012,19999
2548,-10577,10564,-461.200012,459.200012,19999
2549,-10583,10583,-461.0,436.399994,19999
2550,-10601,10490,-460.200012,421.0,19999
2551,-10496,10460,-456.200012,426.600006,19999
2552,-10564,10496,-468.399994,417.399994,20000
2553,-10577,10509,-457.399994,443.399994,19999
2554,-10601,10595,-465.799988,451.399994,19999
2555,-10663,10644,-472.799988,452.200012,20000
2556,-10663,10607,-471.200012,449.0,19998
2557,-10620,10601,-462.200012,443.799988,19999
2558,-10620,10521,-464.799988,435.200012,19999
2559,-10583,10503,-465.200012,427.600006,19999
2560,-10620,10620,-469.399994,454.799988,19999
2561,-10626,10515,-468.399994,416.200012,19999
2562,-10589,10577,-457.200012,451.799988,19999
2563,-10675,10601,-484.799988,447.200012,20000
2564,-10595,10447,-484.200012,404.799988,19999
2565,-10533,10478,-475.600006,432.799988,20000
2566,-10589,10490,-468.799988,409.0,19998
2567,-10595,10503,-481.200012,424.600006,19999
2568,-10626,10583,-475.200012,431.799988,20000
2569,-10650,10583,-480.200012,436.200012,19998
2570,-10614,10570,-478.200012,442.600006,20000
2571,-10614,10503,-485.0,422.600006,19999
2572,-10607,10509,-462.200012,433.0,19998
2573,-10614,10490,-493.0,410.200012,20000
2574,-10657,10595,-478.600006,441.200012,19999
2575,-10675,10607,-494.200012,418.600006,19999
2576,-10657,10601,-482.399994,441.200012,19999
2577,-10650,10607,-466.399994,453.600006,19999
2578,-10644,10558,-478.799988,414.0,19999
2579,-10607,10515,-478.600006,436.799988,19999
2580,-10614,10515,-446.799988,418.600006,19999
2581,-10657,10583,-489.799988,428.799988,19999
2582,-10607,10564,-455.200012,439.399994,19999
2583,-10601,10589,-453.600006,434.200012,19999
2584,-10632,10583,-496.399994,439.200012,19999
2585,-10577,10472,-460.399994,424.0,19999
2586,-10626,10552,-473.399994,435.200012,19999
2587,-10601,10490,-470.200012,404.0,19998
2588,-10601,10509,-464.600006,423.600006,19998
2589,-10644,10614,-486.799988,450.600006,19999
2590,-10632,10589,-462.600006,432.399994,19999
2591,-10632,10614,-469.399994,451.200012,20000
2592,-10657,10614,-487.0,434.799988,19999
2593,-10614,10595,-447.799988,442.799988,19998
2594,-10638,10564,-494.600006,430.600006,20010
2595,-9998,9936,-461.600006,436.399994,19999
2596,-4953,4916,-345.399994,335.0,19999
2597,1423,-1460,-83.599998,93.199997,19999
2598,2735,-4860,24.4,-108.400002,19989
2599,4909,-6209,0.0,-26.6,20000
2600,6357,-5217,0.0,-8.6,19998
2601,6074,-6037,-6.4,-8.6,20000
2602,6117,-6228,-6.4,-9.4,19999
2603,6043,-6228,0.0,-4.8,19998
2604,6985,-6838,79.400002,-107.599998,20000
2605,7571,-8168,122.0,-180.600006,19999
2606,7090,-7515,116.800003,-130.0,20000
2607,7626,-8414,161.600006,-191.199997,19999
2608,8057,-8661,176.199997,-199.800003,19999
2609,8008,-8895,176.800003,-227.800003,19999
2610,7934,-9184,200.800003,-250.399994,19998
2611,9012,-9209,249.800003,-269.0,19999
2612,8975,-9363,238.0,-277.600006,19999
2613,8895,-9449,251.600006,-291.600006,20000
2614,9462,-9609,288.799988,-332.399994,19999
2615,9511,-9628,273.399994,-317.600006,19998
2616,9579,-9696,296.200012,-343.200012,20000
2617,9659,-9782,318.799988,-333.600006,19999
2618,9757,-9862,315.200012,-369.399994,19998
2619,9825,-9936,339.200012,-362.399994,20000
2620,9911,-10016,346.200012,-388.0,19998
2621,10016,-10102,364.399994,-396.200012,19999
2622,10053,-10207,359.799988,-433.799988,20000
2623,10115,-10262,381.799988,-421.399994,19998
2624,10176,-10262,385.399994,-415.0,20000
2625,10201,-10269,386.0,-419.200012,19998
2626,10262,-10336,392.600006,-424.399994,19998
2627,10299,-10398,406.200012,-441.600006,19999
2628,10262,-10373,399.399994,-448.600006,20000
2629,10349,-10441,404.399994,-448.200012,19999
2630,10330,-10429,404.0,-441.399994,19999
2631,10306,-10429,391.600006,-447.200012,19999
2632,10256,-10342,382.399994,-417.799988,19999
2633,10330,-10423,407.799988,-450.399994,19998
2634,10361,-10472,413.399994,-470.799988,20001
2635,10386,-10496,411.799988,-461.0,19998
2636,10423,-10540,425.200012,-477.600006,19999
2637,10435,-10601,399.799988,-482.399994,19999
2638,10386,-10521,403.600006,-458.600006,19999
2639,10355,-10484,404.0,-464.0,19999
2640,10404,-10521,423.799988,-482.399994,20000
2641,10453,-10583,425.399994,-474.799988,19999
2642,10466,-10632,413.799988,-485.600006,20000
2643,10496,-10638,429.600006,-483.0,19998
2644,10570,-10694,422.600006,-496.399994,19999
2645,10490,-10638,421.200012,-465.0,20000
2646,10466,-10626,423.799988,-473.200012,19998
2647,10503,-10663,435.600006,-493.0,20000
2648,10570,-10687,444.799988,-494.799988,19998
2649,10533,-10694,420.399994,-486.200012,19999
2650,10564,-10700,425.799988,-492.399994,20000
2651,10589,-10694,447.200012,-491.200012,19999
2652,10577,-10694,427.0,-484.799988,19998
2653,10466,-10632,410.0,-477.200012,20000
2654,10515,-10694,428.0,-485.799988,19998
2655,10601,-10737,447.600006,-506.200012,20000
2656,10601,-10724,432.200012,-493.799988,19999
2657,10595,-10718,452.600006,-482.399994,19999
2658,10626,-10743,429.200012,-502.600006,19999
2659,10626,-10731,441.200012,-488.200012,19999
2660,10607,-10712,439.799988,-472.799988,19999
2661,10589,-10712,436.200012,-488.200012,19999
2662,10607,-10712,440.200012,-492.399994,19999
2663,10601,-10700,449.399994,-478.399994,19999
2664,10632,-10724,462.0,-476.600006,19999
2665,10632,-10737,447.200012,-495.0,20000
2666,10620,-10755,437.0,-500.200012,19998
2667,10614,-10731,437.0,-491.399994,19999
2668,10626,-10749,448.600006,-493.600006,20000
2669,10620,-10737,446.600006,-488.799988,19999
2670,10601,-10743,439.399994,-493.0,20000
2671,10669,-10755,459.799988,-471.200012,19998
2672,10650,-10761,451.799988,-483.0,19999
2673,10638,-10761,441.399994,-507.200012,19999
2674,10614,-10724,439.0,-479.200012,20000
2675,10632,-10724,450.0,-476.0,19999
2676,10644,-10718,443.799988,-481.200012,19999
2677,10657,-10743,455.399994,-491.600006,20000
2678,10681,-10780,446.399994,-490.799988,19999
2679,10669,-10761,447.399994,-496.200012,19999
2680,10657,-10774,446.600006,-512.400024,20000
2681,10675,-10749,462.399994,-481.799988,19999
2682,10675,-10731,481.399994,-476.799988,19999
2683,10675,-10774,462.799988,-485.600006,19999
2684,10737,-10780,482.799988,-496.600006,19999
2685,10706,-10792,458.799988,-506.0,19999
2686,10663,-10768,451.799988,-498.200012,20000
2687,10669,-10768,470.600006,-511.0,19999
2688,10681,-10768,464.600006,-494.399994,19999
2689,10663,-10755,451.399994,-481.399994,19999
2690,10706,-10774,473.399994,-494.799988,19999
2691,10718,-10804,466.200012,-503.600006,19999
2692,10675,-10786,445.799988,-496.799988,19999
2693,10607,-10718,436.0,-473.399994,19999
2694,10614,-10706,452.0,-479.0,19999
2695,10675,-10761,449.399994,-515.0,19999
2696,10644,-10761,448.0,-505.200012,19999
2697,10657,-10749,466.399994,-493.799988,19999
2698,10669,-10798,440.0,-501.799988,19999
2699,10657,-10755,434.600006,-502.399994,20000
2700,10626,-10718,440.0,-489.200012,19998
2701,10650,-10768,450.799988,-488.0,20009
2702,9086,-8076,431.200012,-436.0,19996
2703,5809,-5747,342.0,-360.200012,20001
2704,2846,-1047,287.799988,-203.199997,19990
2705,-1263,1454,89.0,-57.0,20008
2706,-3203,4626,89.0,-59.599998,19990
2707,-7176,6850,-57.599998,-16.200001,19999
2708,-5334,5353,-62.200001,-16.200001,19999
2709,-7047,6222,-33.0,-8.8,19999
2710,-5981,5790,-33.0,-8.8,19999
2711,-6098,6197,-44.400002,14.6,20000
2712,-6647,8082,-40.799999,181.199997,19998
2713,-7152,8562,-106.400002,182.800003,19999
2714,-6603,7965,-96.0,150.800003,20000
2715,-7842,8267,-152.399994,177.199997,19999
2716,-7959,8550,-152.600006,208.199997,19999
2717,-8439,8279,-174.0,187.0,19999
2718,-8476,8821,-197.800003,238.399994,19999
2719,-8334,9203,-189.800003,250.199997,20000
2720,-8753,9154,-207.600006,227.199997,19998
2721,-9012,9221,-255.600006,289.600006,19999
2722,-9049,9462,-246.0,302.600006,20000
2723,-9357,9480,-255.800003,298.799988,19998
2724,-9455,9542,-282.0,316.200012,20000
2725,-9554,9622,-272.799988,325.600006,19999
2726,-9628,9696,-303.600006,332.399994,19999
2727,-9757,9788,-323.0,348.399994,19999
2728,-9745,9788,-321.0,350.200012,19999
